BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,14,1,0.92179,0.07501,3,0.94479,0.87870,0.12695,18272,6207.91309,1,0.91831,0.11441,-0.04778,-0.03097,0.69636,0.32557,0.63607,19.51806,1,0.93376,0.04456,1.19626,0.00411,1,1,0.01640,-0.04135,0.70320,0.56454,0.68287,19.36755,1,0.90981,0.10546,1.20570,0.00406,1,1
0.00000,0,14,1,0.93170,0.11402,0,0.94479,0.87870,0.13379,18272,6207.91309,1,0.91895,0.11439,-0.04778,-0.03097,0.69636,0.32507,0.63686,20.06723,1,0.96984,0.07173,1.20570,0.00409,1,1,0.01640,-0.04135,0.70320,0.56419,0.68265,19.00413,1,0.89355,0.15632,1.20570,0.00407,1,1
0.00000,0,14,1,0.23887,0.11161,0,0.76042,0.70370,0.22705,18272,6207.91309,0,0.27291,0.11349,-0.05377,-0.02965,0.70092,0.29606,0.62905,18.24197,1,0.26392,0.13620,1.20839,0.00401,1,1,0.01092,-0.03960,0.72822,0.53436,0.66747,18.54839,1,0.21383,0.08702,1.22861,0.00431,1,1
0.00000,0,14,1,0.23361,0.09404,0,0.76042,0.70370,0.22705,18272,6207.91309,0,0.25981,0.10701,-0.05478,-0.02948,0.70443,0.29512,0.62839,18.65367,1,0.25896,0.12029,1.22861,0.00403,1,1,0.01017,-0.03916,0.72917,0.53378,0.66675,19.09540,1,0.20825,0.06779,1.24882,0.00421,1,1
0.00000,0,14,1,0.23294,0.06540,0,0.71615,0.57407,0.02002,18273,6208.18701,1,0.25310,0.09660,-0.05478,-0.02948,0.70443,0.29411,0.62778,18.49938,1,0.25658,0.07021,1.24882,0.00406,1,1,0.01017,-0.03916,0.72917,0.53282,0.66546,18.36310,1,0.20931,0.06059,1.24882,0.00431,1,1
0.00000,0,14,1,0.23135,0.08188,0,0.71615,0.57407,0.02686,18273,6208.18701,1,0.24875,0.09366,-0.05478,-0.02948,0.70443,0.29361,0.62747,17.92428,1,0.25857,0.02765,1.24882,0.00403,1,1,0.01017,-0.03916,0.72917,0.53223,0.66502,18.55295,1,0.20412,0.13610,1.24882,0.00426,1,1
0.00000,0,14,1,0.23006,0.07736,0,0.71615,0.57407,0.03271,18273,6208.18701,1,0.24563,0.09094,-0.05741,-0.03030,0.72919,0.29272,0.62707,18.95008,1,0.25598,0.01857,1.25953,0.00401,1,1,0.00911,-0.03676,0.69421,0.53160,0.66444,18.94339,1,0.20414,0.13616,1.24875,0.00419,1,1
0.00000,0,14,1,0.24131,0.08152,0,0.71615,0.57407,0.04004,18273,6208.18701,1,0.24501,0.08960,-0.05741,-0.03030,0.72919,0.29165,0.62663,18.15869,1,0.28871,0.09365,1.25947,0.00406,1,1,0.00911,-0.03676,0.69421,0.53054,0.66342,18.38616,1,0.19392,0.06939,1.24869,0.00424,1,1
0.00000,0,14,1,0.23942,0.08999,0,0.71615,0.57407,0.04688,18273,6208.18701,1,0.24432,0.08965,-0.05741,-0.03030,0.72919,0.29119,0.62657,18.73085,1,0.25596,0.04284,1.25940,0.00401,1,1,0.00911,-0.03676,0.69421,0.53002,0.66300,18.41477,1,0.22288,0.13713,1.24862,0.00421,1,1
0.00000,0,14,1,0.24214,0.09928,0,0.71615,0.57407,0.05469,18273,6208.18701,1,0.24407,0.09072,-0.05595,-0.02901,0.70322,0.29049,0.62640,19.11701,1,0.25857,0.05178,1.24862,0.00397,1,1,0.00876,-0.03718,0.70824,0.52967,0.66253,18.86840,1,0.22570,0.14678,1.23784,0.00416,1,1
0.00000,0,14,1,0.24161,0.11684,0,0.63854,0.39907,0.06055,18273,6208.18701,1,0.24383,0.09333,-0.05595,-0.02901,0.70322,0.28947,0.62635,18.88512,1,0.26399,0.04948,1.22713,0.00399,1,1,0.00876,-0.03718,0.70824,0.52872,0.66203,18.57540,1,0.21924,0.18421,1.22713,0.00423,1,1
0.00000,0,14,1,0.26159,0.11189,0,0.63854,0.39907,0.06738,18273,6208.18701,1,0.24544,0.09502,-0.05595,-0.02901,0.70322,0.28900,0.62630,18.44717,1,0.28868,0.05862,1.21641,0.00406,1,1,0.00876,-0.03718,0.70824,0.52810,0.66200,18.93925,1,0.23449,0.16517,1.21641,0.00421,1,1
0.00000,0,14,1,0.26277,0.11640,0,0.63854,0.39907,0.07373,18273,6208.18701,1,0.24689,0.09680,-0.05658,-0.02901,0.70318,0.28832,0.62634,19.01744,1,0.29107,0.06769,1.20570,0.00398,1,1,0.00849,-0.03837,0.73503,0.52742,0.66170,19.01930,1,0.23448,0.16511,1.21648,0.00417,1,1
0.00000,0,14,1,0.24993,0.08249,0,0.59688,0.34167,0.08057,18273,6208.18701,1,0.24712,0.09570,-0.05658,-0.02901,0.70318,0.28738,0.62646,19.05478,1,0.29006,0.07103,1.21648,0.00400,1,1,0.00849,-0.03837,0.73503,0.52655,0.66133,18.73055,1,0.20980,0.09394,1.22726,0.00426,1,1
0.00000,0,14,1,0.28248,0.09191,0,0.59688,0.34167,0.08936,18273,6208.18701,1,0.24965,0.09543,-0.05658,-0.02901,0.70318,0.28693,0.62661,18.86660,1,0.32940,0.09715,1.22726,0.00399,1,1,0.00849,-0.03837,0.73503,0.52632,0.66118,18.38686,1,0.23556,0.08667,1.23804,0.00418,1,1
0.00000,0,14,1,0.27774,0.07309,0,0.59688,0.34167,0.09375,18273,6208.18701,1,0.25152,0.09394,-0.05859,-0.02995,0.72215,0.28632,0.62668,18.74766,1,0.32538,0.07977,1.24875,0.00398,1,1,0.00791,-0.03770,0.72225,0.52577,0.66109,18.14696,1,0.23009,0.06640,1.25953,0.00423,1,1
0.00000,0,14,1,0.22197,0.07061,0,0.59688,0.34167,0.10059,18273,6208.18701,1,0.24967,0.09248,-0.05859,-0.02995,0.72215,0.28561,0.62700,18.77320,1,0.25690,0.07376,1.27025,0.00399,1,1,0.00791,-0.03770,0.72225,0.52503,0.66146,18.99417,1,0.18704,0.06746,1.27025,0.00415,1,1
0.00000,0,14,1,0.24753,0.07277,0,0.59688,0.34167,0.10742,18273,6208.18701,1,0.24955,0.09132,-0.05859,-0.02995,0.72215,0.28509,0.62735,18.88727,1,0.27544,0.04094,1.28096,0.00402,1,1,0.00791,-0.03770,0.72225,0.52439,0.66165,18.99235,1,0.21962,0.10460,1.28096,0.00420,1,1
0.00000,0,14,1,0.24893,0.07761,0,0.48854,0.23426,0.11426,18273,6208.18701,1,0.24951,0.09056,-0.05804,-0.02969,0.70953,0.28450,0.62761,18.45151,1,0.27544,0.04094,1.28096,0.00402,1,1,0.00720,-0.03668,0.70068,0.52417,0.66181,18.91768,1,0.22241,0.11428,1.27018,0.00417,1,1
0.00000,0,14,1,0.24202,0.06288,0,0.48854,0.23426,0.12061,18273,6208.18701,1,0.24912,0.08910,-0.05804,-0.02969,0.70953,0.28380,0.62837,18.93160,1,0.27619,0.07356,1.25947,0.00402,1,1,0.00720,-0.03668,0.70068,0.52342,0.66203,18.48552,1,0.20785,0.05220,1.24869,0.00418,1,1
0.00000,0,14,1,0.27880,0.10169,0,0.48854,0.23426,0.12744,18273,6208.18701,1,0.25060,0.08973,-0.05804,-0.02969,0.70953,0.28353,0.62854,18.52867,1,0.29561,0.05544,1.23797,0.00397,1,1,0.00720,-0.03668,0.70068,0.52342,0.66244,19.42079,1,0.26199,0.14793,1.22719,0.00410,1,1
0.00000,0,14,1,0.27995,0.10618,0,0.48854,0.23426,0.13672,18273,6208.18701,1,0.25200,0.09051,-0.05945,-0.03060,0.72206,0.28315,0.62906,18.19348,1,0.29791,0.06443,1.22719,0.00404,1,1,0.00719,-0.03829,0.72629,0.52293,0.66267,18.34578,1,0.26199,0.14793,1.22719,0.00423,1,1
0.00000,0,14,1,0.27330,0.08681,0,0.37865,0.12222,0.14355,18273,6208.18701,1,0.25297,0.09035,-0.05945,-0.03060,0.72206,0.28235,0.63020,18.81016,1,0.28913,0.05205,1.23791,0.00409,1,1,0.00719,-0.03829,0.72629,0.52235,0.66354,18.98020,1,0.25748,0.12157,1.24869,0.00415,1,1
0.00000,0,14,1,0.25733,0.06621,0,0.37865,0.12222,0.14746,18273,6208.18701,1,0.25316,0.08930,-0.05945,-0.03060,0.72206,0.28198,0.63045,18.08673,1,0.31589,0.08481,1.25940,0.00399,1,1,0.00719,-0.03829,0.72629,0.52193,0.66370,18.68557,1,0.19877,0.04761,1.27018,0.00419,1,1
0.00000,0,14,1,0.25629,0.06191,0,0.37865,0.12222,0.15430,18273,6208.18701,1,0.25329,0.08816,-0.05676,-0.02944,0.68509,0.28172,0.63100,18.39442,1,0.31381,0.07622,1.27018,0.00406,1,1,0.00660,-0.03750,0.70427,0.52164,0.66422,18.47037,1,0.19877,0.04761,1.27018,0.00422,1,1
0.00000,0,14,1,0.24951,0.08881,0,0.37865,0.12222,0.16113,18273,6208.18701,1,0.25314,0.08818,-0.05676,-0.02944,0.68509,0.28109,0.63237,19.27534,1,0.30068,0.07619,1.25947,0.00401,1,1,0.00660,-0.03750,0.70427,0.52114,0.66528,19.49007,1,0.19835,0.10144,1.24869,0.00415,1,1
0.00000,0,14,1,0.27265,0.09974,0,0.37865,0.12222,0.16797,18273,6208.18701,1,0.25389,0.08863,-0.05676,-0.02944,0.68509,0.28069,0.63282,19.13534,1,0.30226,0.07121,1.23797,0.00398,1,1,0.00660,-0.03750,0.70427,0.52072,0.66562,18.48523,1,0.24303,0.12827,1.22719,0.00419,1,1
0.00000,0,14,1,0.27968,0.12657,0,0.37865,0.12222,0.17432,18273,6208.18701,1,0.25484,0.09003,-0.05592,-0.02927,0.67068,0.28041,0.63338,19.00536,1,0.30868,0.09658,1.20710,0.00395,1,1,0.00624,-0.03754,0.69898,0.52048,0.66607,18.63095,1,0.25069,0.15656,1.19632,0.00425,1,1
0.00000,0,14,1,0.28776,0.14522,0,0.25781,0.02222,0.18164,18273,6208.18701,1,0.25602,0.09200,-0.05592,-0.02927,0.67068,0.27961,0.63431,18.96776,1,0.33462,0.16722,1.18695,0.00396,1,1,0.00624,-0.03754,0.69898,0.51984,0.66676,18.99668,1,0.24091,0.12322,1.18695,0.00415,1,1
0.00000,0,14,1,0.27005,0.16781,0,0.25781,0.02222,0.19092,18273,6208.18701,1,0.25650,0.09462,-0.05592,-0.02927,0.67068,0.27936,0.63537,18.90924,1,0.28790,0.13351,1.17757,0.00413,1,1,0.00624,-0.03754,0.69898,0.51956,0.66722,18.89687,1,0.25221,0.20212,1.17757,0.00418,1,1
