BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,34,1,0.35116,0.15996,0,0.90312,0.90370,0.03271,14281,6270.13477,1,0.34442,0.15521,-0.08567,-0.08130,0.72221,0.18792,0.85942,14.40088,1,0.37881,0.14104,0.99589,0.00357,1,1,-0.02723,-0.09194,0.75487,0.40301,0.88825,15.68368,1,0.32352,0.17889,1.00513,0.00371,1,1
0.00000,0,32,1,0.23999,0.16526,0,0.52708,0.71667,0.04834,14299,6274.42627,1,0.26199,0.18862,-0.08993,-0.08262,0.72950,0.17520,0.86156,13.51248,1,0.26184,0.13292,1.00513,0.00383,1,1,-0.03019,-0.09020,0.74981,0.39186,0.88392,14.30432,1,0.21814,0.19759,1.01436,0.00383,1,1
0.00000,0,32,1,0.23766,0.17402,0,0.52708,0.71667,0.05518,14299,6274.42627,1,0.25956,0.18716,-0.08993,-0.08262,0.72950,0.17533,0.86177,13.48332,1,0.25153,0.18009,1.01436,0.00362,1,1,-0.03019,-0.09020,0.74981,0.39188,0.88369,14.45826,1,0.22379,0.16795,1.01436,0.00369,1,1
0.00000,0,32,1,0.23258,0.17219,0,0.52708,0.71667,0.06201,14299,6274.42627,1,0.25710,0.18580,-0.08993,-0.08262,0.72950,0.17536,0.86171,13.55731,1,0.23785,0.16694,1.01436,0.00369,1,1,-0.03019,-0.09020,0.74981,0.39173,0.88335,14.27389,1,0.22730,0.17744,1.01436,0.00356,1,1
0.00000,0,32,1,0.23411,0.17714,0,0.52708,0.71667,0.06836,14299,6274.42627,1,0.25519,0.18508,-0.08938,-0.08191,0.72420,0.17527,0.86169,13.42188,1,0.23785,0.16694,1.01436,0.00368,1,1,-0.02969,-0.08843,0.73598,0.39190,0.88345,14.21871,1,0.23037,0.18734,1.00513,0.00371,1,1
0.00000,0,32,1,0.25410,0.19122,0,0.52708,0.71667,0.07520,14299,6274.42627,1,0.25510,0.18555,-0.08938,-0.08191,0.72420,0.17515,0.86169,13.40558,1,0.28488,0.19568,1.00513,0.00367,1,1,-0.02969,-0.08843,0.73598,0.39169,0.88346,14.11051,1,0.22331,0.18677,0.99589,0.00365,1,1
0.00000,0,32,1,0.27055,0.18805,0,0.52708,0.71667,0.08301,14299,6274.42627,1,0.25621,0.18573,-0.08938,-0.08191,0.72420,0.17496,0.86188,13.49907,1,0.27059,0.18787,0.99589,0.00372,1,1,-0.02969,-0.08843,0.73598,0.39175,0.88357,14.63570,1,0.27052,0.18822,0.98666,0.00360,1,1
0.00000,0,32,1,0.27345,0.19699,0,0.52708,0.71667,0.08887,14299,6274.42627,1,0.25736,0.18648,-0.08938,-0.08191,0.72420,0.17490,0.86183,13.50112,1,0.27360,0.19578,0.98666,0.00368,1,1,-0.02969,-0.08843,0.73598,0.39162,0.88358,14.61532,1,0.27329,0.19820,0.97743,0.00368,1,1
0.00000,0,32,1,0.27988,0.20186,0,0.52708,0.71667,0.09570,14299,6274.42627,1,0.25876,0.18744,-0.08938,-0.08191,0.72420,0.17499,0.86187,13.63347,1,0.29510,0.20509,0.97743,0.00380,1,1,-0.02969,-0.08843,0.73598,0.39151,0.88371,15.02264,1,0.26466,0.19864,0.97743,0.00359,1,1
0.00000,0,32,1,0.26326,0.17088,0,0.52708,0.71667,0.10205,14299,6274.42627,1,0.25903,0.18647,-0.08938,-0.08191,0.72420,0.17474,0.86188,13.41068,1,0.27340,0.16349,0.97743,0.00388,1,1,-0.02969,-0.08843,0.73598,0.39156,0.88354,14.46571,1,0.25311,0.17827,0.97743,0.00376,1,1
0.00000,0,32,1,0.26829,0.18641,0,0.52708,0.71667,0.10889,14299,6274.42627,1,0.25954,0.18646,-0.08313,-0.07609,0.67274,0.17501,0.86189,13.76109,1,0.27852,0.17741,0.96192,0.00385,1,1,-0.03269,-0.09688,0.80733,0.39134,0.88329,14.30943,1,0.25807,0.19540,0.96192,0.00366,1,1
0.00000,0,32,1,0.27111,0.24553,0,0.52708,0.71667,0.11670,14299,6274.42627,1,0.26015,0.18957,-0.08313,-0.07609,0.67274,0.17482,0.86195,13.56777,1,0.28242,0.20599,0.94642,0.00377,1,1,-0.03269,-0.09688,0.80733,0.39145,0.88326,14.29587,1,0.25980,0.28508,0.94642,0.00376,1,1
0.00000,0,32,1,0.25778,0.19954,0,0.52708,0.71667,0.12402,14299,6274.42627,1,0.26003,0.19007,-0.08313,-0.07609,0.67274,0.17476,0.86199,13.75523,1,0.27157,0.21311,0.93092,0.00380,1,1,-0.03269,-0.09688,0.80733,0.39143,0.88330,14.40885,1,0.24399,0.18598,0.93092,0.00375,1,1
0.00000,0,32,1,0.25778,0.19954,0,0.52708,0.71667,0.12891,14299,6274.42627,1,0.25993,0.19052,-0.08908,-0.08143,0.71995,0.17464,0.86182,13.70314,1,0.27157,0.21311,0.93092,0.00372,1,1,-0.03269,-0.09688,0.80733,0.39140,0.88328,14.42658,1,0.24399,0.18598,0.93092,0.00372,1,1
0.00000,0,32,1,0.25423,0.20769,0,0.52708,0.71667,0.13574,14299,6274.42627,1,0.25967,0.19130,-0.08908,-0.08143,0.71995,0.17452,0.86162,13.65142,1,0.26968,0.19367,0.94642,0.00375,1,1,-0.03269,-0.09688,0.80733,0.39136,0.88321,14.40529,1,0.23878,0.22171,0.94642,0.00381,1,1
0.00000,0,32,1,0.26090,0.22265,0,0.52708,0.71667,0.14258,14299,6274.42627,1,0.25972,0.19266,-0.08908,-0.08143,0.71995,0.17439,0.86159,13.44030,1,0.29106,0.22335,0.96192,0.00370,1,1,-0.03269,-0.09688,0.80733,0.39113,0.88334,14.67022,1,0.23074,0.22196,0.96192,0.00388,1,1
0.00000,0,32,1,0.25575,0.20766,0,0.52708,0.71667,0.14893,14299,6274.42627,1,0.25955,0.19329,-0.08908,-0.08143,0.71995,0.17435,0.86173,13.94944,1,0.28613,0.21015,0.97743,0.00373,1,1,-0.03269,-0.09676,0.80733,0.39103,0.88280,14.82439,1,0.22536,0.20517,0.97743,0.00388,1,1
0.00000,0,32,1,0.23786,0.19739,0,0.52708,0.71667,0.15625,14299,6274.42627,1,0.25869,0.19345,-0.08908,-0.08143,0.71995,0.17415,0.86128,13.55137,1,0.25945,0.19148,0.97743,0.00361,1,1,-0.03269,-0.09676,0.80733,0.39091,0.88279,14.62125,1,0.21628,0.20330,0.97743,0.00364,1,1
0.00000,0,32,1,0.24867,0.17783,0,0.52708,0.71667,0.16260,14299,6274.42627,1,0.25830,0.19285,-0.08908,-0.08143,0.71995,0.17407,0.86106,13.41478,1,0.25994,0.17500,0.97743,0.00369,1,1,-0.03269,-0.09676,0.80733,0.39095,0.88281,14.73853,1,0.23741,0.18067,0.97743,0.00363,1,1
0.00000,0,32,1,0.25001,0.18226,0,0.52708,0.71667,0.16943,14299,6274.42627,1,0.25799,0.19246,-0.08861,-0.08080,0.71532,0.17392,0.86107,13.76234,1,0.25994,0.17500,0.97743,0.00380,1,1,-0.02826,-0.08343,0.69654,0.39090,0.88257,14.23949,1,0.24009,0.18953,0.96942,0.00371,1,1
0.00000,0,32,1,0.26591,0.16550,0,0.52708,0.71667,0.17578,14299,6274.42627,1,0.25828,0.19150,-0.08861,-0.08080,0.71532,0.17388,0.86103,13.82420,1,0.27943,0.15369,0.96942,0.00375,1,1,-0.02826,-0.08343,0.69654,0.39082,0.88242,14.51740,1,0.25240,0.17731,0.96142,0.00374,1,1
0.00000,0,32,1,0.25819,0.23296,0,0.52708,0.71667,0.18359,14299,6274.42627,1,0.25827,0.19293,-0.08861,-0.08080,0.71532,0.17387,0.86082,13.57163,1,0.25720,0.21618,0.96142,0.00363,1,1,-0.02826,-0.08343,0.69654,0.39098,0.88235,14.61643,1,0.25917,0.24973,0.95342,0.00376,1,1
0.00000,0,32,1,0.25811,0.23152,0,0.52708,0.71667,0.18896,14299,6274.42627,1,0.25827,0.19421,-0.08861,-0.08080,0.71532,0.17384,0.86082,13.54466,1,0.26002,0.22305,0.95342,0.00361,1,1,-0.03068,-0.09019,0.75346,0.39086,0.88203,14.29669,1,0.25620,0.24000,0.96265,0.00372,1,1
0.00000,0,32,1,0.25950,0.22788,0,0.52708,0.71667,0.19629,14299,6274.42627,1,0.25831,0.19530,-0.08861,-0.08080,0.71532,0.17383,0.86079,13.58403,1,0.27056,0.20888,0.96265,0.00362,1,1,-0.03068,-0.09019,0.75346,0.39078,0.88214,14.62456,1,0.24845,0.24689,0.97989,0.00382,1,1
