BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,12,1,0.75290,0.58172,0,0.93177,0.88519,0.24097,2557,763.23840,1,0.74659,0.59006,-0.04701,-0.03823,0.71899,0.33344,0.67134,11.20572,1,0.80492,0.54297,1.19516,0.00311,1,1,0.01446,-0.03733,0.67900,0.55961,0.67722,10.05687,1,0.70089,0.62047,1.18614,0.00291,1,1
0.00000,0,12,1,0.78300,0.58773,3,0.93177,0.88519,0.24786,2557,763.23840,1,0.74755,0.58999,-0.04701,-0.03823,0.71899,0.33363,0.67150,11.54085,1,0.76737,0.55195,1.19645,0.00317,1,1,0.01446,-0.03733,0.67900,0.55970,0.67741,10.29083,1,0.79862,0.62352,1.17711,0.00297,1,1
0.00000,0,12,1,0.75764,0.60487,0,0.93177,0.88519,0.31464,2557,763.23840,1,0.74971,0.59105,-0.04718,-0.03846,0.72323,0.33388,0.67153,11.11178,1,0.80442,0.54551,1.19516,0.00315,1,1,0.01495,-0.03850,0.69939,0.55989,0.67745,10.25145,1,0.71086,0.66424,1.19516,0.00313,1,1
0.00000,0,12,1,0.75453,0.60560,0,0.93177,0.88519,0.32104,2557,763.23840,1,0.74972,0.59160,-0.04612,-0.03764,0.70780,0.33383,0.67158,11.19147,1,0.80142,0.54600,1.18485,0.00316,1,1,0.01495,-0.03850,0.69939,0.55984,0.67743,10.30441,1,0.70764,0.66520,1.18485,0.00308,1,1
0.00000,0,12,1,0.76189,0.59953,0,0.93177,0.88519,0.32739,2557,763.23840,1,0.75004,0.59177,-0.04612,-0.03764,0.70780,0.33370,0.67160,11.53874,1,0.80274,0.54926,1.17453,0.00308,1,1,0.01495,-0.03850,0.69939,0.55980,0.67754,10.43461,1,0.72103,0.64981,1.17453,0.00306,1,1
0.00000,0,12,1,0.73792,0.59897,0,0.93177,0.88519,0.33405,2557,763.23840,1,0.74996,0.59220,-0.04612,-0.03764,0.70780,0.33382,0.67154,11.10459,1,0.78178,0.53966,1.16421,0.00309,1,1,0.01495,-0.03850,0.69939,0.55976,0.67757,10.41526,1,0.69406,0.65829,1.16421,0.00303,1,1
0.00000,0,12,1,0.73792,0.59897,0,0.93177,0.88519,0.34094,2557,763.23840,1,0.74988,0.59264,-0.04718,-0.03846,0.72323,0.33368,0.67157,11.73239,1,0.78178,0.53966,1.16421,0.00303,1,1,0.01495,-0.03850,0.69939,0.55976,0.67757,10.41526,1,0.69406,0.65829,1.16421,0.00302,1,1
0.00000,0,12,1,0.75996,0.59283,0,0.93177,0.88519,0.34802,2557,763.23840,1,0.75018,0.59257,-0.04718,-0.03846,0.72323,0.33374,0.67152,11.41319,1,0.75785,0.53890,1.17453,0.00309,1,1,0.01495,-0.03850,0.69939,0.55970,0.67742,10.52747,1,0.76208,0.64675,1.17453,0.00300,1,1
0.00000,0,12,1,0.75646,0.59000,0,0.93177,0.88519,0.35486,2557,763.23840,1,0.75091,0.59249,-0.04718,-0.03846,0.72323,0.33366,0.67141,11.07436,1,0.75401,0.55269,1.18485,0.00309,1,1,0.01495,-0.03850,0.69939,0.55978,0.67759,10.41242,1,0.75891,0.62732,1.18485,0.00303,1,1
0.00000,0,12,1,0.76321,0.58829,0,0.93177,0.88519,0.36200,2557,763.23840,1,0.75173,0.59238,-0.04881,-0.03974,0.74727,0.33371,0.67154,11.03127,1,0.75971,0.55218,1.20707,0.00311,1,1,0.01495,-0.03850,0.69939,0.55978,0.67752,10.50928,1,0.76671,0.62440,1.20707,0.00302,1,1
0.00000,0,12,1,0.76941,0.57857,0,0.93177,0.88519,0.36841,2557,763.23840,1,0.75248,0.59242,-0.04881,-0.03974,0.74727,0.33362,0.67132,11.83158,1,0.78663,0.53789,1.21897,0.00304,1,1,0.01495,-0.03850,0.69939,0.55966,0.67733,10.64184,1,0.75219,0.61924,1.21897,0.00299,1,1
0.00000,0,12,1,0.79424,0.57803,0,0.93177,0.88519,0.38043,2557,763.23840,1,0.75422,0.59220,-0.04881,-0.03974,0.74727,0.33353,0.67138,11.53946,1,0.81313,0.53882,1.23088,0.00308,1,1,0.01495,-0.03850,0.69939,0.55982,0.67747,10.37578,1,0.77535,0.61724,1.23088,0.00306,1,1
0.00000,0,12,1,0.79424,0.57803,0,0.93177,0.88519,0.38806,2557,763.23840,1,0.75602,0.59198,-0.04701,-0.03823,0.71899,0.33347,0.67136,11.49876,1,0.81313,0.53882,1.23088,0.00308,1,1,0.01504,-0.03862,0.70355,0.55977,0.67749,10.43045,1,0.77535,0.61724,1.23088,0.00303,1,1
0.00000,0,12,1,0.75450,0.58345,0,0.93177,0.88519,0.39307,2557,763.23840,1,0.75610,0.59159,-0.04701,-0.03823,0.71899,0.33350,0.67141,11.69758,1,0.80215,0.53806,1.21897,0.00302,1,1,0.01504,-0.03862,0.70355,0.55970,0.67738,10.81802,1,0.70684,0.62884,1.21897,0.00294,1,1
0.00000,0,12,1,0.74919,0.58336,0,0.93177,0.88519,0.39905,2557,763.23840,1,0.75717,0.59115,-0.04701,-0.03823,0.71899,0.33341,0.67132,11.67396,1,0.73223,0.54787,1.20707,0.00301,1,1,0.01504,-0.03862,0.70355,0.55968,0.67736,10.52445,1,0.76616,0.61885,1.20707,0.00293,1,1
0.00000,0,12,1,0.74111,0.58573,0,0.93177,0.88519,0.40289,2557,763.23840,1,0.75814,0.59074,0.00000,0.00000,0.00000,0.33352,0.67121,11.59260,1,0.72701,0.54836,1.18485,0.00306,0,1,0.01439,-0.03710,0.67586,0.55970,0.67728,10.31942,1,0.75522,0.62311,1.17582,0.00293,1,1
0.00000,0,12,1,0.74349,0.59493,0,0.93177,0.88519,0.40851,2557,763.23840,1,0.75801,0.59033,0.00000,0.00000,0.00000,0.33355,0.67121,11.59345,1,0.78794,0.56857,1.16550,0.00304,0,1,0.01439,-0.03710,0.67586,0.55967,0.67733,10.50492,1,0.69904,0.62129,1.15647,0.00295,1,1
0.00000,0,12,1,0.72734,0.60019,0,0.93177,0.88519,0.41522,2557,763.23840,1,0.75789,0.58999,0.00000,0.00000,0.00000,0.33344,0.67126,11.61724,1,0.78558,0.56125,1.14615,0.00300,0,1,0.01439,-0.03710,0.67586,0.55958,0.67745,10.37071,1,0.66910,0.63913,1.13713,0.00301,1,1
0.00000,0,12,1,0.72301,0.60098,0,0.93177,0.88519,0.42200,2557,763.23840,1,0.75768,0.58967,0.00000,0.00000,0.00000,0.33331,0.67105,11.54199,1,0.77992,0.56158,1.12681,0.00307,0,1,0.01484,-0.03835,0.69953,0.55967,0.67711,9.83830,1,0.66610,0.64038,1.12681,0.00306,1,1
0.00000,0,12,1,0.72674,0.59768,0,0.93177,0.88519,0.42865,2557,763.23840,1,0.75695,0.58992,0.00000,0.00000,0.00000,0.33327,0.67112,11.76560,1,0.74700,0.56713,1.12681,0.00303,0,1,0.01484,-0.03835,0.69953,0.55939,0.67701,9.97147,1,0.70649,0.62823,1.13584,0.00310,1,1
0.00000,0,12,1,0.72145,0.60157,0,0.93177,0.88519,0.43536,2557,763.23840,1,0.75614,0.58991,0.00000,0.00000,0.00000,0.33331,0.67105,11.52837,1,0.75166,0.54029,1.13584,0.00308,0,1,0.01484,-0.03835,0.69953,0.55926,0.67682,9.69366,1,0.69123,0.66286,1.14487,0.00296,1,1
0.00000,0,12,1,0.72403,0.60093,0,0.93177,0.88519,0.44153,2557,763.23840,1,0.75523,0.58992,0.00000,0.00000,0.00000,0.33322,0.67100,11.37933,1,0.75404,0.53989,1.14487,0.00307,0,1,0.01484,-0.03835,0.69953,0.55954,0.67680,10.70963,1,0.69402,0.66197,1.15389,0.00290,1,1
0.00000,0,12,1,0.73343,0.61745,0,0.93177,0.88519,0.44873,2557,763.23840,1,0.75529,0.59031,0.00000,0.00000,0.00000,0.33323,0.67099,11.31531,1,0.73658,0.57208,1.15389,0.00311,0,1,0.01484,-0.03835,0.69953,0.55928,0.67677,10.14319,1,0.73028,0.66283,1.15389,0.00297,1,1
0.00000,0,12,1,0.74464,0.59998,0,0.93177,0.88519,0.45660,2557,763.23840,1,0.75473,0.59076,0.00000,0.00000,0.00000,0.33320,0.67097,11.25996,1,0.80253,0.53206,1.15389,0.00312,0,1,0.01484,-0.03835,0.69953,0.55932,0.67667,10.49029,1,0.68676,0.66789,1.15389,0.00296,1,1
0.00000,0,12,1,0.74464,0.59998,0,0.93177,0.88519,0.46301,2557,763.23840,1,0.75411,0.59123,0.00000,0.00000,0.00000,0.33295,0.67114,11.47624,1,0.80253,0.53206,1.15389,0.00303,0,1,0.01474,-0.03836,0.69966,0.55936,0.67694,10.47295,1,0.68676,0.66789,1.15389,0.00305,1,1
0.00000,0,12,1,0.76804,0.59929,0,0.93177,0.88519,0.46899,2557,763.23840,1,0.75361,0.59153,0.00000,0.00000,0.00000,0.33291,0.67114,11.62555,1,0.75946,0.54991,1.15389,0.00305,0,1,0.01474,-0.03836,0.69966,0.55921,0.67667,10.43442,1,0.77661,0.64868,1.15389,0.00314,1,1
0.00000,0,12,1,0.74339,0.60768,0,0.93177,0.88519,0.47571,2557,763.23840,1,0.75330,0.59220,0.00000,0.00000,0.00000,0.33289,0.67121,10.83899,1,0.75489,0.55601,1.15389,0.00297,0,1,0.01474,-0.03836,0.69966,0.55915,0.67692,9.64007,1,0.73188,0.65936,1.15389,0.00315,1,1
0.00000,0,12,1,0.75011,0.60634,0,0.93177,0.88519,0.48206,2557,763.23840,1,0.75326,0.59279,-0.04991,-0.04028,0.76066,0.33274,0.67099,11.59070,1,0.76078,0.55560,1.17612,0.00318,1,1,0.01474,-0.03836,0.69966,0.55885,0.67678,10.29059,1,0.73944,0.65708,1.17612,0.00311,1,1
0.00000,0,12,1,0.75855,0.58048,0,0.93177,0.88519,0.48883,2557,763.23840,1,0.75374,0.59267,-0.04991,-0.04028,0.76066,0.33265,0.67105,11.49862,1,0.76060,0.54287,1.19834,0.00301,1,1,0.01474,-0.03836,0.69966,0.55904,0.67686,10.44422,1,0.75649,0.61810,1.19834,0.00320,1,1
0.00000,0,12,1,0.77335,0.57686,0,0.93177,0.88519,0.49542,2557,763.23840,1,0.75358,0.59230,-0.04991,-0.04028,0.76066,0.33253,0.67102,11.78429,1,0.80595,0.54077,1.22056,0.00298,1,1,0.01474,-0.03836,0.69966,0.55884,0.67692,10.04327,1,0.74075,0.61295,1.22056,0.00310,1,1
0.00000,0,12,1,0.77335,0.57686,0,0.93177,0.88519,0.50220,2557,763.23840,1,0.75338,0.59194,-0.04633,-0.03747,0.70459,0.33249,0.67102,11.38296,1,0.80595,0.54077,1.22056,0.00300,1,1,0.01474,-0.03836,0.69966,0.55887,0.67708,9.86903,1,0.74075,0.61295,1.22056,0.00317,1,1
0.00000,0,12,1,0.75438,0.60437,0,0.93177,0.88519,0.51056,2557,763.23840,1,0.75380,0.59236,-0.04633,-0.03747,0.70459,0.33245,0.67132,11.83309,1,0.80019,0.55400,1.19834,0.00305,1,1,0.01474,-0.03836,0.69966,0.55882,0.67694,10.09792,1,0.70858,0.65474,1.19834,0.00312,1,1
0.00000,0,12,1,0.79722,0.57509,0,0.93177,0.88519,0.51556,2557,763.23840,1,0.75479,0.59228,-0.04633,-0.03747,0.70459,0.33215,0.67126,11.74295,1,0.75971,0.55348,1.17612,0.00304,1,1,0.01474,-0.03836,0.69966,0.55903,0.67641,10.70884,1,0.83474,0.59670,1.17612,0.00291,1,1
0.00000,0,12,1,0.79184,0.57631,0,0.93177,0.88519,0.52191,2557,763.23840,1,0.75568,0.59221,-0.04604,-0.03685,0.69695,0.33154,0.67057,11.29386,1,0.75386,0.55395,1.15389,0.00295,1,1,0.01520,-0.04034,0.73987,0.55795,0.67588,10.20399,1,0.82982,0.59866,1.16421,0.00303,1,1
0.00000,0,12,1,0.76828,0.54474,0,0.93177,0.88519,0.52856,2557,763.23840,1,0.75566,0.59136,-0.04604,-0.03685,0.69695,0.33018,0.66922,10.14752,1,0.76367,0.52010,1.16421,0.00282,1,1,0.01520,-0.04034,0.73987,0.55678,0.67508,9.98499,1,0.77289,0.56937,1.17453,0.00290,1,1
0.00000,0,12,1,0.75648,0.52530,0,0.93177,0.88519,0.53540,2557,763.23840,1,0.75561,0.59008,-0.04604,-0.03685,0.69695,0.32976,0.66859,8.99898,1,0.78928,0.51123,1.17453,0.00294,1,1,0.01520,-0.04034,0.73987,0.55564,0.67351,9.42165,1,0.72367,0.53936,1.18485,0.00285,1,1
0.00000,0,12,1,0.75790,0.52478,0,0.93177,0.88519,0.54187,2557,763.23840,1,0.75565,0.58878,-0.04710,-0.03663,0.70176,0.32727,0.66637,11.00481,1,0.79214,0.51019,1.18485,0.00271,1,1,0.01347,-0.03764,0.69901,0.55318,0.67135,10.41360,1,0.72367,0.53936,1.18485,0.00283,1,1
0.00000,0,12,1,0.63507,0.46458,0,0.93177,0.88519,0.54858,2557,763.23840,1,0.75325,0.58625,-0.04710,-0.03663,0.70176,0.32580,0.66545,10.25168,1,0.67224,0.48223,1.18485,0.00268,1,1,0.01347,-0.03764,0.69901,0.55128,0.67008,11.22282,1,0.59791,0.44693,1.17453,0.00257,1,1
0.00000,0,12,1,0.67246,0.45304,0,0.93073,0.88426,0.54858,2557,763.23840,0,0.74908,0.55073,-0.04710,-0.03663,0.70176,0.32503,0.66498,8.50998,1,0.68013,0.48090,1.17453,0.00253,1,1,0.01347,-0.03764,0.69901,0.55059,0.66935,8.15711,1,0.66478,0.42517,1.16421,0.00253,1,1
0.00000,0,12,1,0.67008,0.45520,0,0.93073,0.88426,0.54858,2557,763.23840,0,0.70958,0.50296,-0.04795,-0.03659,0.70497,0.32301,0.66347,10.20483,1,0.67817,0.48199,1.16421,0.00303,1,1,0.01265,-0.03733,0.70000,0.54761,0.66828,10.74878,1,0.66198,0.42841,1.15389,0.00301,1,1
0.00000,0,12,1,0.53735,0.46000,0,0.93073,0.88426,0.54858,2557,763.23840,0,0.65217,0.48864,-0.04795,-0.03659,0.70497,0.32212,0.66310,10.45123,1,0.58788,0.53341,1.15389,0.00288,1,1,0.01265,-0.03733,0.70000,0.54687,0.66781,10.68668,1,0.48682,0.38658,1.15389,0.00290,1,1
0.00000,0,12,1,0.56995,0.42812,0,0.93073,0.88426,0.54858,2557,763.23840,0,0.59246,0.44777,-0.04795,-0.03659,0.70497,0.32200,0.66324,10.12096,1,0.58844,0.52429,1.15389,0.00275,1,1,0.01265,-0.03733,0.70000,0.54704,0.66769,10.84132,1,0.55146,0.33194,1.15389,0.00291,1,1
0.00000,0,12,1,0.56995,0.42812,0,0.90729,0.87593,0.54858,2557,763.23840,0,0.58121,0.43794,-0.04772,-0.03618,0.69703,0.32118,0.66300,10.61710,1,0.58844,0.52429,1.15389,0.00282,1,1,0.01232,-0.03688,0.69347,0.54639,0.66762,10.45468,1,0.55146,0.33194,1.15389,0.00301,1,1
