BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,41,1,0.65025,0.46968,0,0.89271,0.84537,0.09296,1029,328.12332,0,0.63816,0.46663,-0.02824,0.05178,0.49451,0.00234,0.11216,17.99447,0,0.85233,0.44257,0.61226,0.00333,1,1,-0.02709,0.04953,0.47303,0.35682,0.14779,27.53588,1,0.65025,0.46968,0.60984,0.00412,1,1
0.00000,0,41,1,0.64904,0.47254,0,0.89271,0.84537,0.02002,1030,328.26312,1,0.64088,0.46811,-0.02824,0.05178,0.49451,0.00214,0.11219,18.42867,0,0.85233,0.44257,0.60724,0.00337,1,1,-0.02812,0.05139,0.49044,0.35664,0.14757,27.79101,1,0.64904,0.47254,0.60724,0.00412,1,1
0.00000,0,41,1,0.63767,0.46454,0,0.89271,0.84537,0.02652,1030,328.26312,1,0.64024,0.46740,-0.02824,0.05178,0.49451,0.00215,0.11218,17.72525,0,0.85233,0.44257,0.60968,0.00333,1,1,-0.02812,0.05139,0.49044,0.35670,0.14702,27.49924,1,0.63767,0.46454,0.61210,0.00397,1,1
0.00000,0,41,1,0.63530,0.46311,0,0.89271,0.84537,0.03317,1030,328.26312,1,0.63942,0.46668,-0.02824,0.05178,0.49451,0.00209,0.11220,17.74387,0,0.85233,0.44257,0.61454,0.00333,1,1,-0.02812,0.05139,0.49044,0.35671,0.14701,27.47070,1,0.63530,0.46311,0.61696,0.00397,1,1
0.00000,0,41,1,0.63967,0.45206,0,0.89271,0.84537,0.04007,1030,328.26312,1,0.63945,0.46459,-0.02824,0.05178,0.49451,0.00200,0.11226,17.49063,0,0.85233,0.44257,0.62199,0.00333,1,1,-0.02864,0.05233,0.49878,0.35655,0.14692,27.50657,1,0.63967,0.45206,0.62700,0.00390,1,1
0.00000,0,41,1,0.63750,0.42680,0,0.89271,0.84537,0.04697,1030,328.26312,1,0.63921,0.45987,-0.02824,0.05178,0.49451,0.00204,0.11229,17.28507,0,0.85233,0.44257,0.62960,0.00336,1,1,-0.02864,0.05233,0.49878,0.35640,0.14708,27.40309,1,0.63750,0.42680,0.63218,0.00397,1,1
0.00000,0,41,1,0.63505,0.41747,0,0.89271,0.84537,0.05411,1030,328.26312,1,0.63875,0.45516,-0.02824,0.05178,0.49451,0.00194,0.11222,17.33365,0,0.85233,0.44257,0.63478,0.00330,1,1,-0.02864,0.05233,0.49878,0.35621,0.14713,27.58244,1,0.63505,0.41747,0.63736,0.00405,1,1
0.00000,0,41,1,0.63505,0.41747,0,0.89271,0.84537,0.06012,1030,328.26312,1,0.63838,0.45139,-0.02824,0.05178,0.49451,0.00156,0.11233,17.79650,0,0.85233,0.44257,0.63736,0.00331,1,1,-0.02785,0.05069,0.48314,0.35610,0.14691,27.42789,1,0.63505,0.41747,0.63736,0.00400,1,1
0.00000,0,41,1,0.64244,0.42584,0,0.89271,0.84537,0.06720,1030,328.26312,1,0.63875,0.44907,-0.02824,0.05178,0.49451,0.00141,0.11237,17.92495,0,0.85233,0.44257,0.63476,0.00330,1,1,-0.02785,0.05069,0.48314,0.35607,0.14667,27.07142,1,0.64244,0.42584,0.63218,0.00393,1,1
0.00000,0,41,1,0.64970,0.43444,0,0.89271,0.84537,0.07455,1030,328.26312,1,0.63966,0.44785,-0.02824,0.05178,0.49451,0.00134,0.11236,17.94194,0,0.85233,0.44257,0.62958,0.00324,1,1,-0.02785,0.05069,0.48314,0.35596,0.14668,27.04027,1,0.64970,0.43444,0.62700,0.00396,1,1
