BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,2,1,0.86282,-0.60429,3,0.92604,0.87315,0.18805,2036,537.62616,1,0.86552,-0.60153,-0.08022,0.04319,0.51971,0.10554,0.21575,22.01333,1,0.80722,-0.54486,0.96070,0.00423,1,1,-0.01180,0.04245,0.52844,0.44638,0.21801,20.98347,1,0.91842,-0.66372,0.96070,0.00372,1,1
0.00000,0,2,1,0.86521,-0.62051,0,0.92604,0.87315,0.19434,2036,537.62616,1,0.86551,-0.60216,-0.08169,0.04396,0.52899,0.10543,0.21576,21.96330,1,0.80723,-0.55690,0.96547,0.00420,1,1,-0.01180,0.04245,0.52844,0.44632,0.21792,21.04114,1,0.92318,-0.68413,0.96994,0.00368,1,1
0.00000,0,2,1,0.86727,-0.61500,0,0.92292,0.87500,0.08105,2037,537.88660,1,0.85808,-0.61018,-0.08075,0.04354,0.52164,0.10450,0.21473,21.39828,1,0.80268,-0.52104,0.96070,0.00415,1,1,-0.01180,0.04245,0.52844,0.44535,0.21664,20.49839,1,0.93186,-0.70896,0.96070,0.00361,1,1
0.00000,0,2,1,0.86291,-0.61924,0,0.92292,0.87500,0.08783,2037,537.88660,1,0.85846,-0.61088,-0.08075,0.04354,0.52164,0.10452,0.21465,21.43960,1,0.80300,-0.53453,0.96070,0.00414,1,1,-0.01180,0.04245,0.52844,0.44533,0.21662,20.51666,1,0.92282,-0.70396,0.96070,0.00360,1,1
0.00000,0,2,1,0.86291,-0.61924,0,0.92292,0.87500,0.09460,2037,537.88660,1,0.85877,-0.61148,-0.08075,0.04354,0.52164,0.10451,0.21461,21.41290,1,0.80300,-0.53453,0.96070,0.00412,1,1,-0.01180,0.04245,0.52844,0.44537,0.21657,20.70020,1,0.92282,-0.70396,0.96070,0.00359,1,1
0.00000,0,2,1,0.87364,-0.60078,0,0.92292,0.87500,0.10150,2037,537.88660,1,0.85976,-0.61076,-0.08075,0.04354,0.52164,0.10453,0.21460,21.38627,1,0.82144,-0.48158,0.96070,0.00411,1,1,-0.01180,0.04245,0.52844,0.44530,0.21652,20.49169,1,0.92584,-0.71998,0.96070,0.00360,1,1
0.00000,0,2,1,0.86943,-0.59559,0,0.92292,0.87500,0.10815,2037,537.88660,1,0.86037,-0.60982,-0.08075,0.04354,0.52164,0.10451,0.21461,21.41290,1,0.81947,-0.51365,0.96070,0.00412,1,1,-0.01180,0.04245,0.52844,0.44521,0.21632,20.46489,1,0.91939,-0.67753,0.96070,0.00362,1,1
0.00000,0,2,1,0.86943,-0.59559,0,0.91667,0.87870,0.11475,2037,537.88660,1,0.86090,-0.60898,-0.08075,0.04354,0.52164,0.10446,0.21446,21.22488,1,0.81947,-0.51365,0.96070,0.00414,1,1,-0.01180,0.04245,0.52844,0.44519,0.21627,20.36230,1,0.91939,-0.67753,0.96070,0.00361,1,1
0.00000,0,2,1,0.86820,-0.61475,0,0.91667,0.87870,0.12140,2037,537.88660,1,0.86131,-0.60930,-0.08075,0.04354,0.52164,0.10439,0.21437,21.17135,1,0.81196,-0.52914,0.96070,0.00411,1,1,-0.01180,0.04245,0.52844,0.44518,0.21618,20.47845,1,0.92444,-0.70036,0.96070,0.00359,1,1
0.00000,0,2,1,0.86694,-0.61048,0,0.91667,0.87870,0.12811,2037,537.88660,1,0.86160,-0.60936,-0.08075,0.04354,0.52164,0.10444,0.21439,21.09229,1,0.81187,-0.52249,0.96070,0.00408,1,1,-0.01180,0.04245,0.52844,0.44519,0.21621,20.45636,1,0.92201,-0.69847,0.96070,0.00359,1,1
