BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,16,1,0.89688,0.02116,0,0.85469,0.84444,0.08032,3903,1736.27283,1,0.89265,0.0112,0.00413,-0.00062,0.4597,0.53086,0.48649,35.44747,1,0.88416,0.02395,0.87587,0.00547,1,1,0.06235,0.00124,0.45866,0.86667,0.47087,29.92936,1,0.90961,0.01836,0.87587,0.0059,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.89431,0.02521,3,0.85469,0.84444,0.08752,3903,1736.27283,1,0.89277,0.0122,0.00413,-0.00062,0.4597,0.5308,0.4865,35.32696,1,0.88089,0.02899,0.87587,0.00546,1,1,0.06235,0.00124,0.45866,0.86663,0.4709,29.80957,1,0.90773,0.02143,0.87587,0.00589,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.88566,0.01638,0,0.85469,0.84444,0.20789,3903,1736.27283,1,0.89216,0.02048,0.00413,-0.00062,0.4597,0.52915,0.48729,35.46465,1,0.87435,0.01542,0.87587,0.0054,1,1,0.06235,0.00124,0.45866,0.86512,0.47136,30.00905,1,0.89696,0.01734,0.87587,0.00593,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.88566,0.01638,0,0.85469,0.84444,0.21448,3903,1736.27283,1,0.89196,0.02035,0.00413,-0.00062,0.4597,0.5291,0.48684,34.99062,1,0.87435,0.01542,0.87587,0.00533,1,1,0.06235,0.00124,0.45866,0.86509,0.47139,30.10626,1,0.89696,0.01734,0.87587,0.00593,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.8883,0.0205,0,0.85469,0.84444,0.22156,3903,1736.27283,1,0.89185,0.02036,0.00413,-0.00062,0.4597,0.52908,0.48683,35.31665,1,0.86802,0.01784,0.87587,0.00532,1,1,0.06235,0.00124,0.45866,0.86502,0.47137,30.20669,1,0.90858,0.02316,0.87587,0.00592,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.88544,0.02256,0,0.85469,0.84444,0.22827,3903,1736.27283,1,0.89167,0.02042,0.00413,-0.00062,0.4597,0.52898,0.48674,35.2925,1,0.86494,0.02163,0.87587,0.00531,1,1,0.06235,0.00124,0.45866,0.86496,0.47142,30.22169,1,0.90595,0.02349,0.87587,0.00592,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.88544,0.02256,0,0.85469,0.84444,0.2356,3903,1736.27283,1,0.8915,0.02048,0.00413,-0.00062,0.4597,0.52901,0.48701,35.60458,1,0.86494,0.02163,0.87587,0.00527,1,1,0.06235,0.00124,0.45866,0.86492,0.47142,30.15247,1,0.90595,0.02349,0.87587,0.00592,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.90387,0.02198,0,0.85469,0.84444,0.24158,3903,1736.27283,1,0.89183,0.02052,0.00413,-0.00062,0.4597,0.52873,0.48721,35.46961,1,0.89332,0.02595,0.87587,0.00534,1,1,0.06235,0.00124,0.45866,0.86484,0.47139,30.22424,1,0.91441,0.01801,0.87587,0.00594,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.90103,0.02173,0,0.85469,0.84444,0.24829,3903,1736.27283,1,0.89207,0.02055,0.00413,-0.00062,0.4597,0.52875,0.48716,35.56914,1,0.89029,0.02301,0.87587,0.00532,1,1,0.06235,0.00124,0.45866,0.86478,0.4714,30.2472,1,0.91177,0.02045,0.87587,0.00593,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
0.0,0,16,1,0.90103,0.02173,0,0.85469,0.84444,0.255,3903,1736.27283,1,0.8923,0.02058,0.00413,-0.00062,0.4597,0.52865,0.48698,35.57845,1,0.89029,0.02301,0.87587,0.00529,1,1,0.06235,0.00124,0.45866,0.86469,0.47137,30.24273,1,0.91177,0.02045,0.87587,0.00591,1,1,participant_8,question_8,No-Timer,True,Other,NOT_RANDOM,0
