BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,13,1,0.56504,0.55195,0,0.92969,0.87593,0.10303,16844,5872.8916,1,0.56584,0.53134,-0.09151,-0.02273,0.65303,0.1352,0.60753,23.84652,1,0.59011,0.51772,1.04209,0.00463,1,1,-0.02734,-0.03185,0.68284,0.39613,0.64615,22.51163,1,0.53996,0.58617,1.05041,0.00428,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.5645,0.50705,0,0.92969,0.87593,0.10742,16844,5872.8916,1,0.56576,0.52991,-0.09151,-0.02273,0.65303,0.13548,0.60757,23.79488,1,0.58198,0.45628,1.05777,0.00464,1,1,-0.02734,-0.03185,0.68284,0.3964,0.64625,22.587,1,0.54702,0.55782,1.06609,0.00429,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.56287,0.60742,0,0.92969,0.87593,0.25488,16844,5872.8916,1,0.56906,0.52842,-0.09178,-0.02331,0.65421,0.13447,0.61149,23.75511,1,0.57545,0.57742,1.08079,0.00458,1,1,-0.02626,-0.03134,0.65696,0.39559,0.65049,21.94337,1,0.5503,0.63743,1.07247,0.00426,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.56266,0.61176,0,0.92969,0.87593,0.26123,16844,5872.8916,1,0.5689,0.5305,-0.0936,-0.02379,0.66508,0.13407,0.61166,23.76699,1,0.57529,0.58143,1.07247,0.00457,1,1,-0.02686,-0.03169,0.66218,0.39513,0.65048,22.24695,1,0.55003,0.64208,1.06415,0.00426,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.56641,0.57657,0,0.92969,0.87593,0.26807,16844,5872.8916,1,0.56883,0.53163,-0.0936,-0.02379,0.66508,0.13328,0.6119,23.81431,1,0.60367,0.50709,1.06415,0.0046,1,1,-0.02686,-0.03169,0.66218,0.39449,0.65052,22.25432,1,0.52914,0.64604,1.06415,0.00425,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.55452,0.59924,0,0.92969,0.87593,0.2749,16844,5872.8916,1,0.56849,0.53324,-0.0936,-0.02379,0.66508,0.13283,0.61213,23.51415,1,0.56419,0.53584,1.06415,0.00465,1,1,-0.02686,-0.03169,0.66218,0.39408,0.65067,22.13917,1,0.54485,0.66264,1.06415,0.00422,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.55439,0.60317,0,0.92969,0.87593,0.2749,16844,5872.8916,0,0.56657,0.56341,-0.0895,-0.02271,0.63226,0.13236,0.61217,23.68034,1,0.56412,0.53973,1.05679,0.00461,1,1,-0.02687,-0.03123,0.65272,0.39355,0.65059,22.35454,1,0.54465,0.6666,1.05679,0.00421,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.55649,0.63467,0,0.92969,0.87593,0.2749,16844,5872.8916,0,0.56153,0.59904,-0.0895,-0.02271,0.63226,0.13134,0.61253,23.67009,1,0.57746,0.59461,1.04944,0.00459,1,1,-0.02687,-0.03123,0.65272,0.39269,0.65068,22.45436,1,0.53552,0.67473,1.04944,0.00424,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.55632,0.61837,0,0.92969,0.87593,0.2749,16844,5872.8916,0,0.55979,0.60548,-0.0895,-0.02271,0.63226,0.13079,0.61256,23.83378,1,0.56839,0.61113,1.04209,0.00464,1,1,-0.02687,-0.03123,0.65272,0.39219,0.65064,22.43113,1,0.54425,0.62561,1.04209,0.00426,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,13,1,0.55618,0.62224,0,0.92969,0.87593,0.02051,16845,5873.17285,1,0.55889,0.60967,-0.09092,-0.02314,0.63886,0.13021,0.61274,23.78941,1,0.5683,0.61456,1.03474,0.00462,1,1,-0.02734,-0.03121,0.6522,0.39156,0.65072,22.2142,1,0.54405,0.62992,1.03474,0.00422,1,1,participant_27,question_4,Timer-Correct,True,Answer_Area,RANDOM,1
