BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,11,1,0.48844,0.73423,3,0.88281,0.84907,0.1405,2355,987.61743,0,0.52927,0.71948,-0.01883,0.06088,0.70336,0.42942,0.21447,7.97343,0,0.58043,0.80479,1.0291,0.00181,1,0,0.0542,0.07575,0.71989,0.69644,0.15363,10.33658,1,0.48844,0.73423,1.04721,0.00227,1,1,participant_20,question_5,Timer-Correct,True,Answer_Area,NOT_RANDOM,0
0.0,0,11,1,0.45306,0.85816,0,0.88281,0.84907,0.1405,2355,987.61743,0,0.49169,0.78909,-0.01883,0.06088,0.70336,0.42942,0.21447,7.97343,0,0.58043,0.80479,1.04721,0.00181,1,0,0.0542,0.07575,0.71989,0.69641,0.15426,8.88869,1,0.45306,0.85816,1.06531,0.00222,1,1,participant_20,question_5,Timer-Correct,True,Answer_Area,NOT_RANDOM,0
0.0,0,12,1,0.37699,0.22819,0,0.88281,0.84907,0.03333,2356,987.92493,1,0.3692,0.21413,-0.02001,0.06143,0.70794,0.42398,0.21044,14.12847,1,0.37896,0.30239,1.07256,0.00309,1,1,0.05403,0.0769,0.72926,0.69213,0.14814,15.22356,1,0.37502,0.15399,1.07256,0.00321,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.3794,0.20676,0,0.88281,0.84907,0.03998,2356,987.92493,1,0.37066,0.21307,-0.02001,0.06143,0.70794,0.42393,0.21065,14.34832,1,0.40619,0.23358,1.07256,0.00311,1,1,0.05403,0.0769,0.72926,0.69225,0.14814,15.63831,1,0.35262,0.17994,1.08221,0.00321,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.36924,0.19144,0,0.88281,0.84907,0.04694,2356,987.92493,1,0.37048,0.21037,-0.02001,0.06143,0.70794,0.4239,0.21039,14.22485,1,0.39785,0.19548,1.08221,0.00319,1,1,0.05403,0.0769,0.72926,0.69221,0.14813,15.33946,1,0.34064,0.1874,1.09187,0.00322,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.36872,0.19099,0,0.88281,0.84907,0.05377,2356,987.92493,1,0.37029,0.20822,-0.01979,0.06011,0.69271,0.42378,0.21033,14.134,1,0.39633,0.18701,1.09187,0.00316,1,1,0.05176,0.07393,0.70011,0.692,0.14798,15.24709,1,0.3411,0.19497,1.08342,0.00319,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.36216,0.19959,0,0.88281,0.84907,0.06042,2356,987.92493,1,0.36947,0.20735,-0.01979,0.06011,0.69271,0.4235,0.21054,14.15827,1,0.37708,0.21638,1.08342,0.00309,1,1,0.05176,0.07393,0.70011,0.69167,0.14786,15.23553,1,0.34723,0.18281,1.06531,0.00318,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.3516,0.18842,0,0.88281,0.84907,0.06799,2356,987.92493,1,0.36785,0.20563,-0.01979,0.06011,0.69271,0.42334,0.21027,14.23468,1,0.3631,0.1829,1.06531,0.00322,1,1,0.05176,0.07393,0.70011,0.69152,0.14809,15.02859,1,0.34009,0.19395,1.04721,0.00327,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.35328,0.1966,0,0.88281,0.84907,0.07367,2356,987.92493,1,0.36663,0.20488,-0.02018,0.06123,0.70625,0.42322,0.21065,14.6059,1,0.36648,0.19925,1.04721,0.00307,1,1,0.05404,0.07734,0.73236,0.69156,0.14795,15.07097,1,0.34009,0.19395,1.04721,0.00326,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.37359,0.20122,0,0.88281,0.84907,0.08014,2356,987.92493,1,0.36717,0.2046,-0.02018,0.06123,0.70625,0.42312,0.2106,14.26198,1,0.38588,0.23866,1.04721,0.00311,1,1,0.05404,0.07734,0.73236,0.6914,0.14818,15.33214,1,0.36131,0.16378,1.06531,0.00331,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.37779,0.19692,0,0.88281,0.84907,0.08728,2356,987.92493,1,0.36793,0.20405,-0.02018,0.06123,0.70625,0.42332,0.21068,14.75037,1,0.40916,0.23658,1.06531,0.0031,1,1,0.05404,0.07734,0.73236,0.69147,0.14812,15.55411,1,0.34643,0.15727,1.08342,0.00323,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.37641,0.1892,0,0.88281,0.84907,0.09393,2356,987.92493,1,0.36849,0.20306,-0.01997,0.06029,0.69543,0.42311,0.21061,14.21243,1,0.4064,0.22113,1.08342,0.00313,1,1,0.05025,0.07202,0.68247,0.69118,0.14795,15.32466,1,0.34643,0.15727,1.08342,0.0032,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.36486,0.21572,0,0.88281,0.84907,0.10034,2356,987.92493,1,0.36827,0.20385,-0.01997,0.06029,0.69543,0.42313,0.2109,14.13046,1,0.3953,0.23124,1.08342,0.00319,1,1,0.05025,0.07202,0.68247,0.69089,0.14782,15.06946,1,0.33442,0.20021,1.06531,0.00321,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.35556,0.23318,0,0.88281,0.84907,0.10779,2356,987.92493,1,0.36752,0.20558,-0.01997,0.06029,0.69543,0.423,0.21091,14.44464,1,0.38419,0.26252,1.06531,0.00319,1,1,0.05025,0.07202,0.68247,0.69081,0.14786,15.24638,1,0.32693,0.20385,1.04721,0.0032,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.35633,0.23697,0,0.88281,0.84907,0.1145,2356,987.92493,1,0.3669,0.20732,-0.02063,0.0618,0.71278,0.42278,0.2108,14.82377,1,0.38571,0.26979,1.05653,0.00301,1,1,0.05126,0.07359,0.69688,0.69066,0.14793,15.27607,1,0.32695,0.20415,1.04688,0.00319,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.37494,0.22834,0,0.88281,0.84907,0.12122,2356,987.92493,1,0.36732,0.20843,-0.02063,0.0618,0.71278,0.42245,0.21106,14.48756,1,0.37818,0.27978,1.0562,0.00313,1,1,0.05126,0.07359,0.69688,0.69078,0.14795,15.00855,1,0.3717,0.1769,1.06465,0.00327,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
0.0,0,11,1,0.37688,0.22079,0,0.88281,0.84907,0.12793,2356,987.92493,1,0.3678,0.20905,-0.02063,0.0618,0.71278,0.4224,0.21105,14.38196,1,0.39917,0.28631,1.07398,0.00319,1,1,0.05126,0.07359,0.69688,0.69076,0.14791,15.23225,1,0.35459,0.15527,1.08243,0.00326,1,1,participant_20,question_5,Timer-Correct,True,Question,NOT_RANDOM,0
