BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,14,1,0.92179,0.07501,3,0.94479,0.8787,0.12695,18272,6207.91309,1,0.91831,0.11441,-0.04778,-0.03097,0.69636,0.32557,0.63607,19.51806,1,0.93376,0.04456,1.19626,0.00411,1,1,0.0164,-0.04135,0.7032,0.56454,0.68287,19.36755,1,0.90981,0.10546,1.2057,0.00406,1,1,participant_27,question_13,No-Timer,True,Timer,NOT_RANDOM,0
0.0,0,14,1,0.9317,0.11402,0,0.94479,0.8787,0.13379,18272,6207.91309,1,0.91895,0.11439,-0.04778,-0.03097,0.69636,0.32507,0.63686,20.06723,1,0.96984,0.07173,1.2057,0.00409,1,1,0.0164,-0.04135,0.7032,0.56419,0.68265,19.00413,1,0.89355,0.15632,1.2057,0.00407,1,1,participant_27,question_13,No-Timer,True,Timer,NOT_RANDOM,0
0.0,0,14,1,0.23887,0.11161,0,0.76042,0.7037,0.22705,18272,6207.91309,0,0.27291,0.11349,-0.05377,-0.02965,0.70092,0.29606,0.62905,18.24197,1,0.26392,0.1362,1.20839,0.00401,1,1,0.01092,-0.0396,0.72822,0.53436,0.66747,18.54839,1,0.21383,0.08702,1.22861,0.00431,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.23361,0.09404,0,0.76042,0.7037,0.22705,18272,6207.91309,0,0.25981,0.10701,-0.05478,-0.02948,0.70443,0.29512,0.62839,18.65367,1,0.25896,0.12029,1.22861,0.00403,1,1,0.01017,-0.03916,0.72917,0.53378,0.66675,19.0954,1,0.20825,0.06779,1.24882,0.00421,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.23294,0.0654,0,0.71615,0.57407,0.02002,18273,6208.18701,1,0.2531,0.0966,-0.05478,-0.02948,0.70443,0.29411,0.62778,18.49938,1,0.25658,0.07021,1.24882,0.00406,1,1,0.01017,-0.03916,0.72917,0.53282,0.66546,18.3631,1,0.20931,0.06059,1.24882,0.00431,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.23135,0.08188,0,0.71615,0.57407,0.02686,18273,6208.18701,1,0.24875,0.09366,-0.05478,-0.02948,0.70443,0.29361,0.62747,17.92428,1,0.25857,0.02765,1.24882,0.00403,1,1,0.01017,-0.03916,0.72917,0.53223,0.66502,18.55295,1,0.20412,0.1361,1.24882,0.00426,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.23006,0.07736,0,0.71615,0.57407,0.03271,18273,6208.18701,1,0.24563,0.09094,-0.05741,-0.0303,0.72919,0.29272,0.62707,18.95008,1,0.25598,0.01857,1.25953,0.00401,1,1,0.00911,-0.03676,0.69421,0.5316,0.66444,18.94339,1,0.20414,0.13616,1.24875,0.00419,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.24131,0.08152,0,0.71615,0.57407,0.04004,18273,6208.18701,1,0.24501,0.0896,-0.05741,-0.0303,0.72919,0.29165,0.62663,18.15869,1,0.28871,0.09365,1.25947,0.00406,1,1,0.00911,-0.03676,0.69421,0.53054,0.66342,18.38616,1,0.19392,0.06939,1.24869,0.00424,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.23942,0.08999,0,0.71615,0.57407,0.04688,18273,6208.18701,1,0.24432,0.08965,-0.05741,-0.0303,0.72919,0.29119,0.62657,18.73085,1,0.25596,0.04284,1.2594,0.00401,1,1,0.00911,-0.03676,0.69421,0.53002,0.663,18.41477,1,0.22288,0.13713,1.24862,0.00421,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
0.0,0,14,1,0.24214,0.09928,0,0.71615,0.57407,0.05469,18273,6208.18701,1,0.24407,0.09072,-0.05595,-0.02901,0.70322,0.29049,0.6264,19.11701,1,0.25857,0.05178,1.24862,0.00397,1,1,0.00876,-0.03718,0.70824,0.52967,0.66253,18.8684,1,0.2257,0.14678,1.23784,0.00416,1,1,participant_27,question_13,No-Timer,True,Question,NOT_RANDOM,0
