BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,8,1,0.48708,0.75503,0,0.94063,0.85278,0.20078,808,253.78619,1,0.23045,0.79863,-0.02003,-0.04763,0.65953,0.42088,0.73231,21.43622,1,0.49618,0.7718,1.17547,0.00424,1,1,0.04521,-0.04458,0.66043,0.67958,0.71647,20.29009,1,0.47799,0.73826,1.16648,0.00417,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.58628,0.82468,0,0.90104,0.84444,0.03308,810,254.28181,1,0.59899,0.83063,-0.01923,-0.04675,0.64931,0.42346,0.73238,21.33966,1,0.59995,0.87064,1.11517,0.00421,1,1,0.04567,-0.04454,0.65989,0.68251,0.71661,19.61997,1,0.57261,0.77872,1.12316,0.00412,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.58639,0.82388,0,0.90104,0.84444,0.0399,810,254.28181,1,0.59719,0.82967,-0.01923,-0.04675,0.64931,0.42346,0.73238,21.32569,1,0.60016,0.86904,1.12316,0.00421,1,1,0.04474,-0.04359,0.64576,0.68263,0.71659,19.64151,1,0.57261,0.77872,1.12316,0.00416,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.60437,0.81566,0,0.82552,0.79167,0.04662,810,254.28181,1,0.59809,0.82792,-0.01923,-0.04675,0.64931,0.42351,0.73224,21.55405,1,0.6297,0.84521,1.12316,0.00416,1,1,0.04474,-0.04359,0.64576,0.68266,0.71672,19.64061,1,0.57904,0.7861,1.11517,0.00421,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.61222,0.82419,0,0.82552,0.79167,0.05307,810,254.28181,1,0.59966,0.8275,-0.01923,-0.04675,0.64931,0.42345,0.73234,21.5109,1,0.64002,0.85649,1.11517,0.00421,1,1,0.04474,-0.04359,0.64576,0.6827,0.71668,19.53198,1,0.58441,0.7919,1.10718,0.00424,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.61287,0.82284,0,0.82552,0.79167,0.05954,810,254.28181,1,0.60098,0.82704,-0.02013,-0.04882,0.67803,0.42344,0.7323,21.53559,1,0.64006,0.85634,1.11586,0.00423,1,1,0.04567,-0.04454,0.65989,0.68268,0.71672,19.5326,1,0.58567,0.78934,1.11586,0.00426,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.602,0.81656,0,0.82552,0.79167,0.0667,810,254.28181,1,0.60107,0.82608,-0.02013,-0.04882,0.67803,0.42341,0.73227,21.55176,1,0.62455,0.83789,1.12454,0.00425,1,1,0.04567,-0.04454,0.65989,0.68269,0.71672,19.57228,1,0.57945,0.79522,1.13253,0.00425,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.60346,0.80343,0,0.82552,0.79167,0.07335,810,254.28181,1,0.60127,0.8242,-0.02013,-0.04882,0.67803,0.42343,0.73219,21.52146,1,0.62679,0.82488,1.14121,0.00427,1,1,0.04567,-0.04454,0.65989,0.68258,0.71676,19.67835,1,0.58013,0.78198,1.1492,0.00425,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.605,0.79902,0,0.82552,0.79167,0.08049,810,254.28181,1,0.60156,0.82226,-0.02013,-0.04882,0.67803,0.42337,0.73219,21.48012,1,0.62761,0.82094,1.15788,0.00425,1,1,0.04567,-0.04454,0.65989,0.6825,0.71686,20.09568,1,0.58239,0.77709,1.16587,0.00419,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.5966,0.81123,0,0.76927,0.73889,0.08717,810,254.28181,1,0.6012,0.82147,-0.02013,-0.04882,0.67803,0.42329,0.73228,21.54971,1,0.61721,0.8295,1.16587,0.00421,1,1,0.04567,-0.04454,0.65989,0.68237,0.71694,20.02353,1,0.576,0.79296,1.16587,0.0042,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.606,0.79749,0,0.76927,0.73889,0.09384,810,254.28181,1,0.60152,0.81987,-0.02013,-0.04882,0.67803,0.42328,0.73227,21.60853,1,0.61764,0.81909,1.16587,0.00421,1,1,0.04567,-0.04454,0.65989,0.68243,0.71699,19.81808,1,0.59437,0.7759,1.16587,0.00423,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.6052,0.79979,0,0.76927,0.73889,0.10052,810,254.28181,1,0.60175,0.81862,-0.01964,-0.0475,0.65978,0.42321,0.73224,21.42085,1,0.61729,0.82114,1.15719,0.00423,1,1,0.04567,-0.04454,0.65989,0.68241,0.71693,20.27624,1,0.59311,0.77844,1.15719,0.00422,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.61472,0.80117,0,0.76927,0.73889,0.10728,810,254.28181,1,0.60252,0.81759,-0.01964,-0.0475,0.65978,0.42316,0.73214,21.60524,1,0.64131,0.81952,1.14851,0.00421,1,1,0.04567,-0.04454,0.65989,0.68217,0.71683,20.20819,1,0.58812,0.78282,1.14851,0.00415,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.6003,0.7989,0,0.7625,0.7213,0.11397,810,254.28181,1,0.60239,0.81655,-0.01964,-0.0475,0.65978,0.42303,0.73209,21.79909,1,0.62702,0.81645,1.13983,0.00422,1,1,0.04567,-0.04454,0.65989,0.68215,0.71678,20.23462,1,0.57358,0.78136,1.13983,0.00416,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.59899,0.80244,0,0.7625,0.7213,0.12045,810,254.28181,1,0.60221,0.81581,-0.01978,-0.04761,0.66129,0.42297,0.73193,21.48557,1,0.62659,0.81857,1.13115,0.00424,1,1,0.0447,-0.0436,0.64665,0.68207,0.71673,20.13561,1,0.57139,0.7863,1.12316,0.00424,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,8,1,0.59048,0.84771,0,0.7625,0.7213,0.12822,810,254.28181,1,0.60163,0.8174,-0.01978,-0.04761,0.66129,0.42298,0.73142,21.39759,1,0.62787,0.84622,1.12316,0.00426,1,1,0.0447,-0.0436,0.64665,0.6819,0.71581,20.43836,1,0.55308,0.84921,1.11517,0.00421,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.6008,0.77562,0,0.7625,0.7213,0.13757,810,254.28181,1,0.60159,0.81542,-0.01978,-0.04761,0.66129,0.42309,0.73055,21.32251,1,0.63901,0.82095,1.11517,0.00431,1,1,0.0447,-0.0436,0.64665,0.68168,0.71478,20.14457,1,0.56259,0.7303,1.10718,0.0043,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60055,0.7766,0,0.7599,0.7037,0.14206,810,254.28181,1,0.60154,0.81365,-0.01967,-0.04698,0.66076,0.4232,0.72943,21.09261,1,0.63852,0.82291,1.10718,0.00438,1,1,0.04526,-0.04379,0.65829,0.68154,0.71395,20.31099,1,0.56259,0.7303,1.10718,0.00436,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60908,0.58018,0,0.7599,0.7037,0.14734,810,254.28181,1,0.60187,0.8035,-0.01967,-0.04698,0.66076,0.42333,0.72747,21.82394,1,0.64449,0.5946,1.10718,0.00427,1,1,0.04526,-0.04379,0.65829,0.68122,0.71179,20.54206,1,0.57368,0.56577,1.11517,0.00419,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.59528,0.53249,0,0.7599,0.7037,0.14734,810,254.28181,0,0.60192,0.76022,-0.01967,-0.04698,0.66076,0.4232,0.72715,21.95456,1,0.62315,0.53079,1.11517,0.00428,1,1,0.04526,-0.04379,0.65829,0.68112,0.71136,20.41749,1,0.5674,0.5342,1.12316,0.00424,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.59545,0.53047,0,0.7599,0.7037,0.14734,810,254.28181,0,0.59868,0.64535,-0.01941,-0.04591,0.64566,0.42307,0.7267,22.08178,1,0.62351,0.52675,1.12316,0.00427,1,1,0.04601,-0.04452,0.66993,0.68117,0.7109,19.8035,1,0.5674,0.5342,1.12316,0.0044,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60419,0.52519,0,0.7599,0.7037,0.14734,810,254.28181,0,0.60052,0.6053,-0.01941,-0.04591,0.64566,0.42275,0.72666,22.01469,1,0.62475,0.52888,1.12316,0.00427,1,1,0.04601,-0.04452,0.66993,0.68109,0.71081,19.97118,1,0.58363,0.5215,1.11517,0.00431,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60378,0.56342,0,0.7599,0.7037,0.14734,810,254.28181,0,0.60114,0.53969,-0.01941,-0.04591,0.64566,0.42263,0.72678,22.12127,1,0.64309,0.54007,1.11517,0.0043,1,1,0.04601,-0.04452,0.66993,0.68081,0.71083,20.42938,1,0.56446,0.58676,1.10718,0.00426,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60353,0.5654,0,0.7599,0.7037,0.14734,810,254.28181,0,0.60234,0.55255,-0.02009,-0.04723,0.66497,0.42244,0.72688,22.07436,1,0.6426,0.54404,1.10718,0.00427,1,1,0.03636,-0.03523,0.5313,0.68069,0.71104,20.72126,1,0.56446,0.58676,1.10718,0.00423,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.5975,0.54892,0,0.7599,0.7037,0.14734,810,254.28181,0,0.60072,0.55134,-0.02009,-0.04723,0.66497,0.42228,0.72677,22.09638,1,0.61703,0.5372,1.10718,0.00424,1,1,0.03636,-0.03523,0.5313,0.68055,0.71091,20.33156,1,0.57797,0.56064,1.11517,0.00427,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.6039,0.55277,0,0.7599,0.7037,0.01971,811,254.45641,1,0.60152,0.5517,-0.02009,-0.04723,0.66497,0.42218,0.72685,22.0302,1,0.6338,0.54871,1.11517,0.00426,1,1,0.03636,-0.03523,0.5313,0.68054,0.71089,20.25605,1,0.57401,0.55683,1.12316,0.00427,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60412,0.55081,0,0.7599,0.7037,0.02661,811,254.45641,1,0.60204,0.55152,-0.02003,-0.04684,0.65953,0.42206,0.72688,21.96407,1,0.63423,0.5448,1.12316,0.00423,1,1,0.04404,-0.0427,0.64407,0.6805,0.7108,20.29497,1,0.57401,0.55683,1.12316,0.0043,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61825,0.56134,0,0.75833,0.70093,0.03334,811,254.45641,1,0.60474,0.55316,-0.02003,-0.04684,0.65953,0.42184,0.72689,22.05538,1,0.6545,0.56158,1.12316,0.0043,1,1,0.04404,-0.0427,0.64407,0.68028,0.71078,20.51164,1,0.582,0.5611,1.11517,0.00424,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60262,0.57658,0,0.75833,0.70093,0.03973,811,254.45641,1,0.60444,0.5565,-0.02003,-0.04684,0.65953,0.42169,0.72703,22.06427,1,0.63653,0.58177,1.11517,0.00422,1,1,0.04404,-0.0427,0.64407,0.68014,0.71075,20.25837,1,0.56871,0.5714,1.10718,0.00427,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.6024,0.57842,0,0.75833,0.70093,0.04649,811,254.45641,1,0.60418,0.55924,-0.02011,-0.04686,0.65901,0.42163,0.72701,21.90193,1,0.63608,0.58544,1.10718,0.00423,1,1,0.04489,-0.04357,0.65718,0.67996,0.71089,20.84632,1,0.56871,0.5714,1.10718,0.00422,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.62023,0.58561,0,0.75833,0.70093,0.05324,811,254.45641,1,0.60597,0.56217,-0.02011,-0.04686,0.65901,0.42148,0.72714,21.88473,1,0.64954,0.60182,1.10718,0.00427,1,1,0.04489,-0.04357,0.65718,0.6799,0.71092,20.69904,1,0.59093,0.56939,1.11517,0.00428,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60965,0.58729,0,0.75573,0.69815,0.05995,811,254.45641,1,0.60633,0.56468,-0.02011,-0.04686,0.65901,0.42145,0.72721,21.84434,1,0.63823,0.6059,1.11517,0.00426,1,1,0.04489,-0.04357,0.65718,0.67984,0.71091,20.97962,1,0.58106,0.56867,1.12316,0.00426,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61126,0.57959,0,0.75573,0.69815,0.06659,811,254.45641,1,0.60678,0.56604,-0.02083,-0.04841,0.6809,0.42134,0.72723,22.10751,1,0.6392,0.59859,1.13184,0.00421,1,1,0.04501,-0.04383,0.66037,0.67978,0.71089,20.42826,1,0.58332,0.56059,1.13983,0.00429,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60095,0.57491,0,0.75573,0.69815,0.07323,811,254.45641,1,0.6063,0.56678,-0.02083,-0.04841,0.6809,0.42115,0.72733,22.029,1,0.62753,0.59579,1.14851,0.00427,1,1,0.04501,-0.04383,0.66037,0.67977,0.71092,20.3801,1,0.57436,0.55404,1.14851,0.00433,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61112,0.57421,0,0.75573,0.69815,0.07993,811,254.45641,1,0.60667,0.56735,-0.02083,-0.04841,0.6809,0.42111,0.72735,21.97704,1,0.62409,0.59655,1.15719,0.00425,1,1,0.04501,-0.04383,0.66037,0.67967,0.71091,20.25034,1,0.59815,0.55187,1.15719,0.0043,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61054,0.57614,0,0.75573,0.69815,0.08673,811,254.45641,1,0.60694,0.56798,-0.02025,-0.04695,0.66035,0.42103,0.72733,21.86619,1,0.62409,0.59655,1.15719,0.00423,1,1,0.04431,-0.0432,0.65087,0.67962,0.71092,20.24853,1,0.597,0.55573,1.1492,0.0043,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60885,0.57631,0,0.75573,0.69815,0.09331,811,254.45641,1,0.60707,0.56853,-0.02025,-0.04695,0.66035,0.42091,0.72737,21.79901,1,0.62687,0.59666,1.14052,0.00422,1,1,0.04431,-0.0432,0.65087,0.6794,0.71091,20.88886,1,0.59083,0.55595,1.13253,0.00426,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.6019,0.6015,0,0.75156,0.68981,0.10004,811,254.45641,1,0.60675,0.57059,-0.02025,-0.04695,0.66035,0.42082,0.72738,21.86247,1,0.62945,0.61544,1.12385,0.00423,1,1,0.04431,-0.0432,0.65087,0.6793,0.71094,20.74542,1,0.57435,0.58757,1.11586,0.00425,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60091,0.60711,0,0.75156,0.68981,0.10683,811,254.45641,1,0.60641,0.57274,-0.02029,-0.04682,0.65851,0.42072,0.72743,21.66661,1,0.62861,0.62255,1.10718,0.00421,1,1,0.04521,-0.04412,0.66475,0.67921,0.71096,20.77703,1,0.57322,0.59167,1.10718,0.00422,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61143,0.59906,0,0.75156,0.68981,0.11337,811,254.45641,1,0.60668,0.5742,-0.02029,-0.04682,0.65851,0.42059,0.72742,21.87043,1,0.64085,0.62642,1.10718,0.00426,1,1,0.04521,-0.04412,0.66475,0.67908,0.711,20.70301,1,0.58202,0.57169,1.11517,0.00427,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60582,0.60373,0,0.75156,0.68981,0.11992,811,254.45641,1,0.60664,0.57576,-0.02029,-0.04682,0.65851,0.42052,0.7274,21.97873,1,0.63172,0.62787,1.11517,0.00424,1,1,0.04521,-0.04412,0.66475,0.67904,0.71097,20.31431,1,0.57991,0.57958,1.12316,0.00431,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.60717,0.59802,0,0.74948,0.68704,0.12694,811,254.45641,1,0.60667,0.57687,-0.02032,-0.04666,0.65626,0.42037,0.72752,21.87217,1,0.63215,0.62453,1.12316,0.00424,1,1,0.04669,-0.04557,0.68731,0.67895,0.71101,20.57253,1,0.58219,0.57151,1.14013,0.00429,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.61252,0.5965,0,0.74948,0.68704,0.13367,811,254.45641,1,0.60694,0.57781,-0.02032,-0.04666,0.65626,0.42031,0.72752,21.99972,1,0.65918,0.62193,1.14013,0.00423,1,1,0.04669,-0.04557,0.68731,0.67885,0.71097,20.56493,1,0.56587,0.57108,1.14912,0.0043,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.62297,0.58759,0,0.74948,0.68704,0.14032,811,254.45641,1,0.60767,0.57825,-0.02032,-0.04666,0.65626,0.42029,0.72749,22.05507,1,0.64448,0.62415,1.14912,0.00423,1,1,0.04669,-0.04557,0.68731,0.6789,0.7109,20.3096,1,0.60145,0.55102,1.15811,0.00433,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.62391,0.58357,0,0.74948,0.68704,0.147,811,254.45641,1,0.60838,0.57848,-0.02061,-0.0471,0.66239,0.42017,0.72745,21.76707,1,0.64504,0.62047,1.15811,0.00424,1,1,0.046,-0.04505,0.6802,0.67886,0.71089,20.03166,1,0.60277,0.54668,1.1671,0.00435,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.58765,0.5477,0,0.74844,0.68611,0.15375,811,254.45641,1,0.60751,0.5772,-0.02061,-0.0471,0.66239,0.41927,0.72695,22.14252,1,0.62332,0.54896,1.1671,0.0043,1,1,0.046,-0.04505,0.6802,0.67772,0.71007,20.4101,1,0.55198,0.54644,1.1671,0.00433,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.55427,0.49992,0,0.74844,0.68611,0.1604,811,254.45641,1,0.60539,0.57411,-0.02061,-0.0471,0.66239,0.41846,0.72594,21.95492,1,0.58143,0.50673,1.1671,0.0043,1,1,0.046,-0.04505,0.6802,0.67641,0.70892,20.46355,1,0.52711,0.49311,1.1671,0.00442,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
0.0,0,7,1,0.55388,0.50233,0,0.74844,0.68611,0.16704,811,254.45641,1,0.6034,0.57135,-0.02099,-0.04634,0.65871,0.41752,0.7248,21.72747,1,0.58143,0.50673,1.1671,0.00431,1,1,0.04374,-0.04292,0.6562,0.67556,0.70817,20.63784,1,0.52633,0.49792,1.15811,0.0045,1,1,participant_10,question_4,No-Timer,True,Answer_Area,NOT_RANDOM,0
