BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,4,1,0.544,-0.0465,0,0.95312,0.87685,0.10709,292,121.35199,1,0.53591,-0.04201,-0.03105,-0.02933,0.6431,0.37444,0.6382,20.77575,1,0.5536,-0.0463,1.06097,0.00431,1,1,0.03254,-0.03009,0.61916,0.63757,0.64747,21.25805,1,0.5344,-0.04669,1.05382,0.00403,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.55123,0.01016,0,0.95312,0.87685,0.18045,292,121.35199,1,0.53765,-0.02569,-0.0301,-0.02839,0.62044,0.37387,0.6388,21.27128,1,0.57058,0.03159,1.0405,0.00422,1,1,0.03374,-0.03133,0.64471,0.63698,0.64767,20.53141,1,0.53187,-0.01126,1.0405,0.00397,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.53554,0.01246,0,0.95312,0.87685,0.18045,292,121.35199,0,0.53995,0.00059,-0.0301,-0.02839,0.62044,0.37385,0.63878,21.25112,1,0.57122,0.0305,1.0405,0.00421,1,1,0.03374,-0.03133,0.64471,0.63693,0.64762,20.39965,1,0.49987,-0.00559,1.0405,0.00404,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.54022,0.01795,0,0.95312,0.87685,0.18045,292,121.35199,0,0.54009,0.00927,-0.0301,-0.02839,0.62044,0.37384,0.63876,21.30306,1,0.5756,0.04624,1.0405,0.00422,1,1,0.03374,-0.03133,0.64471,0.63712,0.64776,20.87557,1,0.50484,-0.01034,1.0405,0.00402,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.54022,0.01795,0,0.95312,0.87685,0.18045,292,121.35199,0,0.54013,0.01216,-0.0301,-0.02834,0.62044,0.37388,0.63875,21.31917,1,0.5756,0.04624,1.0405,0.00425,1,1,0.03374,-0.03128,0.64472,0.63712,0.64753,20.71947,1,0.50484,-0.01034,1.0405,0.00406,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.53557,-0.0154,0,0.95312,0.87685,0.02026,293,121.53892,1,0.53899,0.00527,-0.0301,-0.02834,0.62044,0.37385,0.63882,21.40888,1,0.57117,0.0068,1.0405,0.00428,1,1,0.03374,-0.03128,0.64472,0.6371,0.64742,20.68596,1,0.49997,-0.0376,1.0405,0.00407,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.5381,-0.02059,0,0.95312,0.87685,0.02703,293,121.53892,1,0.53881,0.0001,-0.0301,-0.02834,0.62044,0.37384,0.63873,21.21198,1,0.57083,0.00404,1.0405,0.00428,1,1,0.03374,-0.03128,0.64472,0.6371,0.64746,20.75289,1,0.50538,-0.04521,1.0405,0.00407,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.53836,-0.02806,0,0.95312,0.87685,0.03397,293,121.53892,1,0.53874,-0.00459,-0.0305,-0.02867,0.62971,0.3739,0.63852,21.4101,1,0.57081,-0.0032,1.04741,0.00422,1,1,0.03374,-0.03128,0.64472,0.63719,0.64753,21.05599,1,0.50591,-0.05292,1.04741,0.00405,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.53216,-0.02039,0,0.95312,0.87685,0.0407,293,121.53892,1,0.5378,-0.00685,-0.0305,-0.02867,0.62971,0.3739,0.63831,20.84463,1,0.56516,-0.02978,1.05431,0.0043,1,1,0.03374,-0.03128,0.64472,0.63707,0.64751,20.91213,1,0.49916,-0.01101,1.05431,0.00407,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
0.0,0,4,1,0.53839,-0.04276,0,0.95312,0.87685,0.04739,293,121.53892,1,0.53787,-0.01134,-0.0305,-0.02867,0.62971,0.37392,0.63824,20.86811,1,0.57158,-0.05782,1.06122,0.00427,1,1,0.03374,-0.03128,0.64472,0.63722,0.64743,21.06612,1,0.50521,-0.02769,1.06122,0.00398,1,1,participant_10,question_3,Timer-Correct,True,Other,NOT_RANDOM,0
