BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,10,1,0.50051,0.37428,0,0.9349,0.86019,0.46838,4492,1559.10205,0,0.55963,0.39866,-0.05695,0.01128,0.7026,0.28782,0.44053,17.30012,1,0.50126,0.35013,1.03543,0.00352,1,1,0.01421,-0.00178,0.69936,0.55212,0.50088,15.23586,1,0.49975,0.39842,1.04353,0.00323,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.50048,0.37437,3,0.9349,0.86019,0.46838,4492,1559.10205,0,0.53006,0.38652,-0.0549,0.01096,0.67046,0.28624,0.43974,18.40241,1,0.50127,0.35027,1.0352,0.00346,1,1,0.01379,-0.00154,0.71008,0.55067,0.50058,17.29442,1,0.49968,0.39848,1.0433,0.00326,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.49684,0.31513,0,0.9349,0.86019,0.14697,4493,1559.61768,1,0.46732,0.32365,-0.05597,0.01126,0.67607,0.28331,0.43883,18.57655,1,0.46679,0.28044,1.06377,0.00352,1,1,0.01363,-0.00135,0.72125,0.54834,0.49882,17.28701,1,0.52688,0.34982,1.08113,0.00331,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.47694,0.31689,0,0.9349,0.86019,0.15369,4493,1559.61768,1,0.46772,0.32336,-0.05597,0.01126,0.67607,0.28333,0.43874,18.71995,1,0.44846,0.27381,1.06327,0.00349,1,1,0.01363,-0.00135,0.72125,0.54816,0.49891,17.42841,1,0.50542,0.35997,1.07253,0.00341,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46121,0.32856,0,0.925,0.8463,0.1604,4493,1559.61768,1,0.46746,0.32357,-0.05597,0.01126,0.67607,0.28317,0.43871,18.4551,1,0.43911,0.28499,1.05468,0.00351,1,1,0.01363,-0.00135,0.72125,0.54786,0.4989,17.90494,1,0.4833,0.37213,1.06393,0.00338,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46075,0.32564,0,0.925,0.8463,0.16711,4493,1559.61768,1,0.4672,0.32365,-0.06054,0.01215,0.72995,0.28291,0.43858,19.02503,1,0.43819,0.27915,1.06393,0.00351,1,1,0.01321,-0.00127,0.70746,0.54793,0.49897,17.57467,1,0.4833,0.37213,1.06393,0.00336,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.47729,0.31723,0,0.925,0.8463,0.17358,4493,1559.61768,1,0.46757,0.32341,-0.06054,0.01215,0.72995,0.28266,0.43872,18.18288,1,0.49062,0.25674,1.08179,0.00353,1,1,0.01321,-0.00127,0.70746,0.54762,0.49894,17.64301,1,0.46395,0.37772,1.07253,0.00333,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.49269,0.3113,0,0.925,0.8463,0.1803,4493,1559.61768,1,0.46847,0.32298,-0.06054,0.01215,0.72995,0.28266,0.43876,18.68318,1,0.46278,0.27041,1.09039,0.00354,1,1,0.01321,-0.00127,0.70746,0.54763,0.49879,17.79819,1,0.52261,0.35218,1.08113,0.00332,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.49012,0.31648,0,0.925,0.8463,0.18726,4493,1559.61768,1,0.46922,0.32276,-0.05627,0.01123,0.67733,0.28241,0.4387,18.49962,1,0.46346,0.27618,1.08113,0.00356,1,1,0.0127,-0.00129,0.68851,0.5473,0.49907,17.99688,1,0.51679,0.35678,1.06377,0.00333,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.45887,0.32017,0,0.88437,0.75833,0.19519,4493,1559.61768,1,0.46887,0.32267,-0.05627,0.01123,0.67733,0.28214,0.43911,18.63332,1,0.44232,0.26513,1.04591,0.00363,1,1,0.0127,-0.00129,0.68851,0.54722,0.4989,17.42678,1,0.47542,0.37521,1.03781,0.00345,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46477,0.33946,0,0.88437,0.75833,0.20081,4493,1559.61768,1,0.46874,0.32321,-0.05627,0.01123,0.67733,0.28209,0.43911,18.63348,1,0.46061,0.29892,1.01995,0.0036,1,1,0.0127,-0.00129,0.68851,0.54713,0.49898,17.5585,1,0.46892,0.38001,1.01185,0.00339,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46544,0.34511,0,0.88437,0.75833,0.2074,4493,1559.61768,1,0.46864,0.3239,-0.05813,0.01141,0.69781,0.28203,0.43894,18.18126,1,0.46204,0.31015,1.00233,0.00358,1,1,0.01324,-0.00136,0.72379,0.54692,0.49887,17.62758,1,0.46884,0.38007,1.01159,0.00334,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.48479,0.31472,0,0.88437,0.75833,0.21399,4493,1559.61768,1,0.46913,0.32362,-0.05813,0.01141,0.69781,0.28164,0.43943,19.13103,1,0.46151,0.27062,1.01992,0.00358,1,1,0.01324,-0.00136,0.72379,0.54663,0.49937,18.00603,1,0.50807,0.35882,1.03728,0.00335,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.47931,0.30643,0,0.83438,0.67778,0.2207,4493,1559.61768,1,0.46943,0.32311,-0.05813,0.01141,0.69781,0.28157,0.43933,19.24773,1,0.4501,0.25328,1.04561,0.00354,1,1,0.01324,-0.00136,0.72379,0.54653,0.49926,18.01213,1,0.50851,0.35958,1.06298,0.00339,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.48074,0.29244,0,0.83438,0.67778,0.22742,4493,1559.61768,1,0.46975,0.32224,-0.05998,0.01174,0.71807,0.28135,0.43945,18.62166,1,0.44694,0.22982,1.08083,0.00357,1,1,0.01252,-0.00129,0.68975,0.54658,0.49897,17.50748,1,0.51453,0.35507,1.08083,0.00339,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46516,0.32606,0,0.83438,0.67778,0.23425,4493,1559.61768,1,0.46962,0.32234,-0.05998,0.01174,0.71807,0.28119,0.43981,18.76085,1,0.45699,0.27635,1.09036,0.00358,1,1,0.01252,-0.00129,0.68975,0.54633,0.49913,18.15462,1,0.47333,0.37577,1.073,0.00337,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.48396,0.32755,0,0.83438,0.67778,0.24194,4493,1559.61768,1,0.47001,0.32248,-0.05998,0.01174,0.71807,0.28114,0.43981,18.71358,1,0.47526,0.29205,1.08252,0.00358,1,1,0.01252,-0.00129,0.68975,0.54642,0.49898,18.06425,1,0.49267,0.36305,1.06516,0.0034,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.48289,0.33383,0,0.83438,0.67778,0.24878,4493,1559.61768,1,0.47035,0.32278,-0.0585,0.01133,0.69968,0.28101,0.43987,18.76538,1,0.47634,0.30258,1.06516,0.00358,1,1,0.01271,-0.00137,0.70347,0.54624,0.49907,17.87003,1,0.48945,0.36507,1.0559,0.00344,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.4546,0.31852,0,0.79635,0.60278,0.25513,4493,1559.61768,1,0.46994,0.32267,-0.0585,0.01133,0.69968,0.28079,0.44047,19.18951,1,0.45583,0.25412,1.04638,0.0036,1,1,0.01271,-0.00137,0.70347,0.54588,0.49933,17.90477,1,0.45337,0.38291,1.05448,0.00344,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
0.0,0,10,1,0.46985,0.32503,0,0.79635,0.60278,0.26111,4493,1559.61768,1,0.46994,0.32273,-0.0585,0.01133,0.69968,0.28074,0.4403,18.71243,1,0.44929,0.2752,1.04495,0.00358,1,1,0.01271,-0.00137,0.70347,0.5458,0.49933,17.98261,1,0.49041,0.37485,1.05306,0.00344,1,1,participant_3,question_5,Timer-No-Correct,True,Question,RANDOM,1
