BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI,randomness_label,randomness_label_num
0.0,0,6,1,0.48574,0.486,0,0.48594,0.54815,0.18086,246,98.0305,1,0.50118,0.50379,-0.02872,0.02398,0.64475,0.3808,0.37245,27.76645,1,0.48584,0.47027,1.10033,0.00531,1,1,0.03645,0.01684,0.63802,0.65076,0.40884,27.19654,1,0.48564,0.50172,1.10033,0.00511,1,1,participant_29,question_1,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,6,1,0.4854,0.48251,0,0.48594,0.54815,0.18755,246,98.0305,1,0.50063,0.50305,-0.02872,0.02398,0.64475,0.3808,0.37245,27.76645,1,0.48454,0.46647,1.10769,0.00531,1,1,0.03645,0.01684,0.63802,0.65078,0.40887,27.18801,1,0.48627,0.49855,1.10769,0.00513,1,1,participant_29,question_1,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,6,1,0.47649,0.47463,0,0.48594,0.54815,0.19431,246,98.0305,1,0.49983,0.50211,-0.02872,0.02398,0.64475,0.38088,0.37239,27.88424,1,0.46336,0.45428,1.10769,0.00533,1,1,0.03645,0.01684,0.63802,0.6508,0.40874,27.33052,1,0.48961,0.49497,1.10769,0.00516,1,1,participant_29,question_1,Timer-Correct,True,Question,RANDOM,1
0.0,0,6,1,0.47609,0.46797,0,0.48594,0.54815,0.20095,246,98.0305,1,0.49906,0.50101,-0.02872,0.02398,0.64475,0.38089,0.37234,27.88335,1,0.46437,0.44576,1.10769,0.00533,1,1,0.03645,0.01684,0.63802,0.65078,0.40868,27.25955,1,0.48781,0.49018,1.10769,0.00514,1,1,participant_29,question_1,Timer-Correct,True,Question,RANDOM,1
0.0,0,6,1,0.47578,0.46956,0,0.48594,0.54815,0.20766,246,98.0305,1,0.49834,0.50002,-0.02872,0.02398,0.64475,0.3809,0.37225,27.95335,1,0.46437,0.44576,1.10769,0.00533,1,1,0.03563,0.01644,0.62288,0.65078,0.4086,27.20576,1,0.48719,0.49335,1.10047,0.00516,1,1,participant_29,question_1,Timer-Correct,True,Question,RANDOM,1
0.0,0,6,1,0.47295,0.51295,0,0.48594,0.54815,0.2147,246,98.0305,1,0.49757,0.50041,-0.02872,0.02398,0.64475,0.3809,0.37224,27.39954,1,0.46577,0.4998,1.10047,0.00516,1,1,0.03563,0.01644,0.62288,0.65079,0.40879,26.69047,1,0.48012,0.5261,1.09325,0.005,1,1,participant_29,question_1,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,6,1,0.46961,0.60878,0,0.48594,0.54815,0.22105,246,98.0305,1,0.49674,0.5036,-0.02872,0.02398,0.64475,0.3803,0.37321,24.03283,1,0.45016,0.55422,1.09325,0.00507,1,1,0.03563,0.01644,0.62288,0.65049,0.40943,24.18378,1,0.48906,0.66333,1.08603,0.00494,1,1,participant_29,question_1,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,6,1,0.47004,0.61143,0,0.48594,0.54815,0.22777,246,98.0305,1,0.49598,0.50668,-0.02872,0.02423,0.64475,0.38037,0.37366,22.24548,1,0.45168,0.55742,1.08603,0.00515,1,1,0.03571,0.01671,0.62593,0.65009,0.40951,22.82398,1,0.48839,0.66543,1.07882,0.00494,1,1,participant_29,question_1,Timer-Correct,True,Answer_Area,RANDOM,1
0.0,0,6,1,0.46075,0.97995,0,0.48594,0.54815,0.22777,246,98.0305,0,0.4812,0.54877,-0.02872,0.02423,0.64475,0.38037,0.37366,22.24548,0,0.45168,0.55742,1.07882,0.00515,1,0,0.03571,0.01671,0.62593,0.65022,0.41272,13.48691,1,0.46075,0.97995,1.07882,0.00416,1,1,participant_29,question_1,Timer-Correct,True,Other,RANDOM,1
0.0,0,6,0,0.46075,0.97995,0,0.48594,0.54815,0.22777,246,98.0305,0,0.4812,0.54877,-0.02872,0.02423,0.64475,0.38037,0.37366,22.24548,0,0.45168,0.55742,1.07882,0.00515,1,0,0.03571,0.01671,0.62593,0.65022,0.41272,13.48691,0,0.46075,0.97995,1.07882,0.00416,1,0,participant_29,question_1,Timer-Correct,False,Other,RANDOM,1
