trial_file,fixation_count,mean_fixation_duration,fixation_dispersion,saccade_count,mean_saccade_velocity,mean_saccade_amplitude,aoi_switch_count,aoi_unique_visited,aoi_revisit_rate,aoi_entropy,pupil_mean,pupil_std,pupil_change_rate,pupil_peak_to_peak,scan_path_length,scan_path_straightness,spatial_spread,trial_duration,sampling_count
participant_30_question_1.csv,36,0.2948033333333333,0.0484412789928138,129,,0.025509954372421,262,3,0.9994666666666666,0.8860793848518266,0.004007186540259,0.0003334775055115,0.0122917732965146,0.0024799999999999,112.93666028463949,0.0053965074986798,0.4280594630713534,0.36865,7489
participant_30_question_10.csv,39,0.2234528205128205,0.0440383837230706,221,,0.0499042974670607,352,3,0.9996545768566494,0.6948935963968743,0.0116708876149056,0.0155869741484547,0.0854155339333231,0.055165,157.20754521713528,0.0018288506853443,0.6254095002060601,-0.00695,10117
participant_30_question_11.csv,18,0.15499,0.0415077083202466,84,,0.0820011640208736,129,4,0.9980925131139724,0.86104101824593,0.0038837138899881,0.0005796502466537,0.0304487755570018,0.00647,56.12786034595332,0.0051272985320324,0.3891452356403404,0.2205499999999999,2527
participant_30_question_13.csv,32,0.1829940625,0.0416840275672037,111,,0.0300903955468149,159,4,0.9987187700192184,0.842128330478929,0.003968888603696,0.0004895308584861,0.0211619528457764,0.00427,72.59624168783002,0.0095379368618927,0.3932726700534207,0.0139199999999999,3896
participant_30_question_14.csv,13,0.2210123076923077,0.0421481268219174,54,,0.0408278026207183,31,3,0.9980237154150198,0.51562540762421,0.0038774541904475,0.0002543354030126,0.0106214085493948,0.0020399999999999,44.00944769849917,0.0070221905217503,0.4501500706342511,0.03308,3329
participant_30_question_15.csv,70,0.1406078571428571,0.0543746051292596,277,,0.0487649072544967,530,4,0.999628149112206,0.7777476001293535,0.0047803027493348,0.0038527073919542,0.0537336094713318,0.033245,204.67505841636847,0.0038095760377427,0.4345987905272375,-0.0805599999999999,12403
participant_30_question_2.csv,23,0.1974269565217391,0.045884035135027,80,,0.0327415071779114,81,3,0.9987694831829368,0.6315735261394219,0.0040689453246349,0.0002899439396795,0.0113796596920297,0.00185,51.01052360888772,0.0010477505263213,0.3818794386942356,-0.3546499999999999,3219
participant_30_question_3.csv,18,0.223355,0.0396058994850476,63,,0.0332633994181025,113,3,0.9980928162746344,0.8569587876637216,0.0040098773773773,0.0002703204961695,0.0125136203650883,0.0014799999999999,37.319915568058015,0.0257989883388303,0.3654047433306713,-0.1141799999999999,1998
participant_30_question_4.csv,51,0.2005101960784313,0.0446587042313986,197,,0.0219573138933377,531,3,0.9996055745464107,0.6930566984013227,0.0040926400717167,0.0003137732867402,0.0144954807230796,0.002515,138.9022639956981,0.0041313948793548,0.296982064884832,0.22772,8924
participant_30_question_5.csv,31,0.1917590322580645,0.0556075447276098,135,,0.0600397452595857,206,3,0.9991939817302524,0.7953122619592655,0.0041440192483959,0.0010811902624796,0.0162180315656758,0.00747,102.46191006875056,0.0023291922461809,0.5243504704125925,-0.33458,5455
participant_30_question_6.csv,29,0.2319610344827586,0.0420469757626706,120,,0.0727777256381448,212,4,0.9991449337323642,0.7034184351908244,0.0039908026315789,0.0003510361612203,0.0151519374005169,0.002485,95.87572884564904,0.0099534077570234,0.3721573418261101,0.48937,5700
participant_30_question_8.csv,46,0.2401630434782609,0.0403622632379079,177,,0.0427249141905928,322,3,0.9996132026817948,0.6990639285103253,0.0042137351383166,0.0006553919417415,0.0428781995909152,0.005195,118.27712727374386,0.0065926446734455,0.2747909905896222,0.0703099999999999,8495
participant_30_question_9.csv,37,0.1709216216216216,0.0471935151908472,146,,0.0284916182640808,262,4,0.999195494770716,0.7569472090102475,0.0042958610220947,0.0011445126203093,0.0168476271371445,0.006375,99.46737507699636,0.0007194628510968,0.3427001271277283,0.2682799999999999,5929
participant_3_question_1.csv,27,0.2477611111111111,0.0505666106980183,72,,0.0222867960199262,6,2,0.999494438827098,0.2363510612935578,0.0041125631405563,0.0001840926754207,0.0054539908413301,0.0012749999999999,91.0811792873554,0.0022410595460694,0.2795780148889148,-1.052,5464
participant_3_question_10.csv,29,0.2739172413793103,0.0485933692355201,69,,0.0153344898570663,67,3,0.9991615427613192,0.3060327999301074,0.0040517585335018,0.0001543847087004,0.0067290810921113,0.001155,71.36234405418838,0.0082301685909357,0.2068075608408308,-0.07348,3955
participant_3_question_11.csv,35,0.3194262857142857,0.0479996949131056,120,,0.0344493497229434,130,3,0.9992566897918732,0.3650893249663589,0.0041405846306724,0.0002523234976014,0.007018181694833,0.002945,115.19711316150648,0.0037684524480372,0.2914795568401716,-0.04101,6038
participant_3_question_13.csv,51,0.2240039215686274,0.0451083382588759,150,,0.0290221497660445,79,3,0.9995680345572354,0.3409073855376031,0.0039458303770857,0.0002542119378987,0.0079658910745845,0.0018099999999999,137.9752353442621,0.0001716593543305,0.2338130570202845,0.15357,7611
participant_3_question_14.csv,43,0.2383044186046511,0.050057905249741,134,,0.0225822630555182,135,4,0.9994794377928162,0.5743815365844724,0.0038714926761218,0.0002068204435958,0.0067300656766931,0.001605,139.97551322463818,0.00032993700701,0.2698896592530887,-0.25439,8602
participant_3_question_15.csv,110,0.220021,0.0445942556653385,279,,0.0226450290935666,108,4,0.9995673336938886,0.184650128596183,0.0037108345780433,0.0002674031636147,0.0068212310533211,0.001975,229.90964771984932,0.0002584554627524,0.265006297759744,0.1464899999999999,10712
participant_3_question_2.csv,20,0.4369989999999999,0.0395676760253209,58,,0.0280541043332883,62,3,0.9992473657802308,0.2782381443830699,0.0041064638041163,0.0002616647459069,0.006057531103721,0.0016749999999999,84.82475450435524,0.0023345439130615,0.2313852817225736,0.06397,5636
participant_3_question_3.csv,22,0.2703695454545455,0.0431092011517264,75,,0.0137358109068274,30,3,0.9993045897079276,0.2871908570251923,0.0038912497594766,0.0001478605085897,0.006949955381871,0.001125,84.71357162557243,0.0033587404339382,0.2491003560411315,-0.0692099999999999,5197
participant_3_question_5.csv,69,0.3899362318840579,0.0478539876264165,245,,0.0294162130739529,102,4,0.9997478408876,0.1702623319231725,0.0038379432101564,0.0002470835048998,0.0069524326179099,0.0032099999999999,263.6204486044587,0.0005683924925752,0.2305292308494242,-0.401,17644
participant_3_question_6.csv,47,0.2598206382978724,0.04606262441499,171,,0.0214014193326969,56,4,0.9994173343044428,0.3665769185786134,0.0039180915612234,0.0001892462274063,0.0067453593755507,0.00148,166.7776876016171,0.0019545386038111,0.2771929155285256,0.13391,10037
participant_3_question_7.csv,83,0.2958761445783133,0.0403799822209748,255,,0.0232399322505766,289,3,0.9995698924731182,0.5072311313650669,0.0039007041868101,0.0002684146183441,0.0062623695442883,0.00168,222.3077311712921,0.0024633223434311,0.3171286325177271,-0.19312,10963
participant_3_question_8.csv,43,0.2302360465116279,0.0435583127593404,153,,0.0289558914516092,83,3,0.9996221662468514,0.2891766569175005,0.0038134580143818,0.0001840515520796,0.0074975694785206,0.00158,143.60205075982236,0.0020966081371368,0.2383153029479337,0.30811,8622
participant_3_question_9.csv,22,0.2345022727272726,0.0502006776802391,66,,0.0126241685671977,58,3,0.9990689013035382,0.3116318262234284,0.0038321153846153,0.0002036965970338,0.0081118099711497,0.001605,61.002359224640514,0.0060007604722356,0.2265263385308826,-0.20788,3562
participant_5_question_1.csv,47,0.2740395744680851,0.0629965909849904,134,,0.0446991485280169,124,3,0.9996944699052857,0.2817999991788831,0.0034481779818215,0.000309460067587,0.0125362181474455,0.00881,157.31565819343837,0.0018404618961699,0.2440688485132887,-0.29443,10782
participant_5_question_10.csv,16,0.332456875,0.0395736298212065,48,,0.0174574017938303,15,3,0.998819362455726,0.2454338205877881,0.0034696643271284,0.0002042879001752,0.0090458778541547,0.00132,40.72760055194131,0.0140823905106569,0.2530387118202226,-0.0405199999999999,3277
