BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,31,1,0.78879,0.14091,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.94075,0.20857,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.70953,0.00520,1,0,-0.04868,0.05763,0.44988,0.21962,0.06909,27.20941,1,0.78879,0.14091,1.70345,0.00569,1,1
0.00000,0,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,0,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
0.00000,727,31,0,0.34860,-1.27825,0,0.91302,0.82222,0.18091,9518,3236.39966,0,0.00000,0.00000,-0.05961,0.05067,0.50235,0.19608,0.15362,21.08950,0,0.00000,0.00000,1.67879,0.00520,1,0,-0.04886,0.05783,0.44599,0.20592,0.05315,9.29731,0,0.34860,-1.27825,1.67879,0.00209,1,0
