BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,35,1,0.43078,0.09577,0,0.90104,0.85278,0.07324,6456,2929.09741,1,0.45007,0.08503,-0.01995,0.03381,0.58093,0.41069,0.29650,15.01328,1,0.45098,0.09002,1.09298,0.00288,1,1,0.18041,0.13234,2.49219,0.69301,0.31433,18.67991,1,0.41057,0.10152,1.09910,0.00431,0,1
0.00000,0,35,1,0.43543,0.06909,0,0.90104,0.85278,0.08008,6456,2929.09741,1,0.44894,0.08380,-0.01995,0.03381,0.58093,0.41065,0.29648,14.79421,1,0.46864,0.04289,1.10519,0.00290,1,1,0.18041,0.13234,2.49219,0.69291,0.31456,18.98044,1,0.40222,0.09530,1.11131,0.00419,0,1
0.00000,0,35,1,0.38333,-0.06251,0,0.90104,0.85278,0.18726,6456,2929.09741,0,0.40444,-0.01394,-0.02113,0.03484,0.59321,0.40608,0.29310,14.93107,1,0.41328,-0.06791,1.13131,0.00286,1,1,0.17734,0.13405,2.49629,0.68826,0.30983,17.96481,1,0.35337,-0.05710,1.13743,0.00345,0,1
0.00000,0,35,1,0.38287,-0.06893,0,0.90104,0.85278,0.18726,6456,2929.09741,0,0.39725,-0.03227,-0.02065,0.03384,0.57624,0.40571,0.29317,14.55551,1,0.41288,-0.07453,1.13743,0.00287,1,1,0.04181,0.03104,0.57727,0.68804,0.30983,17.97953,1,0.35286,-0.06333,1.14355,0.00348,1,1
0.00000,0,35,1,0.39374,-0.06103,0,0.90104,0.85278,0.18726,6456,2929.09741,0,0.38664,-0.06415,-0.02065,0.03384,0.57624,0.40545,0.29326,14.64820,1,0.42782,-0.06422,1.13688,0.00286,1,1,0.04181,0.03104,0.57727,0.68787,0.30974,18.13611,1,0.35966,-0.05784,1.13688,0.00344,1,1
0.00000,0,35,1,0.39914,-0.06145,0,0.90104,0.85278,0.18726,6456,2929.09741,0,0.39289,-0.06280,-0.02065,0.03384,0.57624,0.40551,0.29322,14.55317,1,0.42288,-0.07656,1.13020,0.00291,1,1,0.04181,0.03104,0.57727,0.68784,0.30980,18.07448,1,0.37539,-0.04634,1.13020,0.00341,1,1
0.00000,0,35,1,0.39995,-0.04798,0,0.90104,0.85278,0.18726,6456,2929.09741,0,0.39524,-0.05786,-0.02034,0.03312,0.56402,0.40522,0.29300,14.60301,1,0.42362,-0.06263,1.11744,0.00286,1,1,0.04191,0.03118,0.57983,0.68760,0.30969,17.84789,1,0.37628,-0.03333,1.11744,0.00345,1,1
0.00000,0,35,1,0.38109,-0.04641,0,0.90104,0.85278,0.01953,6457,2929.31128,1,0.39171,-0.05500,-0.02034,0.03312,0.56402,0.40493,0.29309,14.34442,1,0.40176,-0.05354,1.11134,0.00292,1,1,0.04191,0.03118,0.57983,0.68749,0.30968,17.74267,1,0.36042,-0.03929,1.11134,0.00343,1,1
0.00000,0,35,1,0.37696,-0.04326,0,0.90104,0.85278,0.02637,6457,2929.31128,1,0.38876,-0.05265,-0.02034,0.03312,0.56402,0.40500,0.29309,14.43136,1,0.39913,-0.05096,1.10525,0.00286,1,1,0.04191,0.03118,0.57983,0.68746,0.30972,17.80864,1,0.35479,-0.03556,1.10525,0.00344,1,1
0.00000,0,35,1,0.37696,-0.04326,0,0.90104,0.85278,0.03320,6457,2929.31128,1,0.38679,-0.05108,-0.02110,0.03429,0.58397,0.40478,0.29304,14.30737,1,0.39913,-0.05096,1.10525,0.00281,1,1,0.04183,0.03119,0.58005,0.68724,0.30954,17.76836,1,0.35479,-0.03556,1.10525,0.00343,1,1
0.00000,0,35,1,0.38297,-0.05249,0,0.90104,0.85278,0.04028,6457,2929.31128,1,0.38624,-0.05128,-0.02110,0.03429,0.58397,0.40464,0.29302,14.57286,1,0.42143,-0.05417,1.11134,0.00285,1,1,0.04183,0.03119,0.58005,0.68715,0.30958,17.66977,1,0.34450,-0.05080,1.11134,0.00345,1,1
0.00000,0,35,1,0.39597,-0.06029,0,0.90104,0.85278,0.04663,6457,2929.31128,1,0.38746,-0.05241,-0.02110,0.03429,0.58397,0.40443,0.29306,14.41869,1,0.41588,-0.06415,1.11744,0.00288,1,1,0.04183,0.03119,0.58005,0.68704,0.30958,17.72349,1,0.37606,-0.05643,1.11744,0.00340,1,1
0.00000,0,35,1,0.39597,-0.06029,0,0.90104,0.85278,0.05371,6457,2929.31128,1,0.38840,-0.05329,-0.02057,0.03326,0.56560,0.40438,0.29298,14.64482,1,0.41588,-0.06415,1.11744,0.00279,1,1,0.04187,0.03133,0.58176,0.68694,0.30944,17.61872,1,0.37606,-0.05643,1.11744,0.00339,1,1
0.00000,0,35,1,0.38117,-0.06225,0,0.90104,0.85278,0.06030,6457,2929.31128,1,0.38768,-0.05418,-0.02057,0.03326,0.56560,0.40422,0.29299,14.51827,1,0.40120,-0.06048,1.11134,0.00281,1,1,0.04187,0.03133,0.58176,0.68679,0.30936,17.74031,1,0.36115,-0.06402,1.11134,0.00340,1,1
0.00000,0,35,1,0.38949,-0.03797,0,0.90104,0.85278,0.06714,6457,2929.31128,1,0.38785,-0.05271,-0.02057,0.03326,0.56560,0.40416,0.29294,14.39397,1,0.42134,-0.05845,1.10525,0.00284,1,1,0.04187,0.03133,0.58176,0.68671,0.30938,17.61566,1,0.35765,-0.01749,1.10525,0.00337,1,1
0.00000,0,35,1,0.38949,-0.03797,0,0.90104,0.85278,0.07373,6457,2929.31128,1,0.38798,-0.05148,-0.02117,0.03416,0.58089,0.40395,0.29298,14.15295,1,0.42134,-0.05845,1.10525,0.00281,1,1,0.04106,0.03078,0.57166,0.68662,0.30934,17.65006,1,0.35765,-0.01749,1.10525,0.00343,1,1
