BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,24,1,0.56585,0.51898,0,0.86250,0.87685,0.38159,9887,2839.32202,1,0.57781,0.50300,-0.00676,-0.00898,0.67253,0.47528,0.54002,18.80788,1,0.57112,0.77046,1.13945,0.00401,1,1,0.05592,-0.01049,0.64181,0.72882,0.54988,18.10448,1,0.56058,0.26750,1.13164,0.00408,1,1
0.00000,0,24,1,0.37379,0.45060,0,0.86250,0.87685,0.07983,9888,2839.78442,1,0.38389,0.44758,-0.00773,-0.00759,0.66542,0.46811,0.52741,19.60823,1,0.37315,0.41992,1.06647,0.00409,1,1,0.05430,-0.00899,0.63756,0.72087,0.53564,18.60935,1,0.37443,0.48129,1.06647,0.00411,1,1
0.00000,0,24,1,0.37083,0.44409,0,0.86250,0.87685,0.08667,9888,2839.78442,1,0.38295,0.44733,-0.00773,-0.00759,0.66542,0.46800,0.52735,19.37666,1,0.36715,0.40609,1.07409,0.00411,1,1,0.05430,-0.00899,0.63756,0.72073,0.53552,18.45337,1,0.37450,0.48209,1.07409,0.00414,1,1
0.00000,0,24,1,0.37062,0.44095,0,0.86250,0.87685,0.09351,9888,2839.78442,1,0.38213,0.44690,-0.00773,-0.00764,0.66541,0.46801,0.52728,19.43338,1,0.36656,0.40139,1.08172,0.00415,1,1,0.05447,-0.00897,0.63955,0.72077,0.53545,18.29784,1,0.37467,0.48051,1.08172,0.00414,1,1
0.00000,0,24,1,0.38790,0.43894,0,0.86250,0.87685,0.10034,9888,2839.78442,1,0.38249,0.44641,-0.00773,-0.00764,0.66541,0.46813,0.52742,19.60802,1,0.40396,0.40752,1.08172,0.00420,1,1,0.05447,-0.00897,0.63955,0.72066,0.53520,18.12698,1,0.37183,0.47037,1.08172,0.00421,1,1
0.00000,0,24,1,0.38370,0.44437,0,0.86250,0.87685,0.10718,9888,2839.78442,1,0.38256,0.44629,-0.00773,-0.00764,0.66541,0.46787,0.52736,19.49336,1,0.39501,0.41701,1.08172,0.00413,1,1,0.05447,-0.00897,0.63955,0.72064,0.53512,18.36230,1,0.37238,0.47173,1.08172,0.00411,1,1
0.00000,0,24,1,0.38393,0.44655,0,0.86250,0.87685,0.11377,9888,2839.78442,1,0.38264,0.44630,-0.00756,-0.00732,0.63827,0.46789,0.52737,19.21106,1,0.39548,0.42141,1.07409,0.00410,1,1,0.05611,-0.00920,0.65928,0.72069,0.53521,18.29632,1,0.37239,0.47168,1.08190,0.00419,1,1
0.00000,0,24,1,0.37874,0.44234,0,0.86250,0.87685,0.12036,9888,2839.78442,1,0.38243,0.44609,-0.00756,-0.00732,0.63827,0.46755,0.52718,19.09249,1,0.38809,0.42094,1.07427,0.00403,1,1,0.05611,-0.00920,0.65928,0.72060,0.53523,18.43934,1,0.36939,0.46373,1.08208,0.00409,1,1
0.00000,0,24,1,0.37030,0.42604,0,0.86250,0.87685,0.12671,9888,2839.78442,1,0.38183,0.44509,-0.00756,-0.00732,0.63827,0.46743,0.52732,19.23886,1,0.38246,0.41401,1.07446,0.00408,1,1,0.05611,-0.00920,0.65928,0.72053,0.53535,18.75951,1,0.35813,0.43807,1.08226,0.00400,1,1
0.00000,0,24,1,0.37016,0.42225,0,0.86250,0.87407,0.13403,9888,2839.78442,1,0.38127,0.44400,-0.00777,-0.00748,0.65198,0.46748,0.52733,19.47570,1,0.38193,0.40937,1.08226,0.00404,1,1,0.05611,-0.00920,0.65928,0.72044,0.53530,18.82459,1,0.35839,0.43514,1.09007,0.00399,1,1
0.00000,0,24,1,0.36168,0.41373,0,0.86250,0.87407,0.14062,9888,2839.78442,1,0.38038,0.44263,-0.00777,-0.00748,0.65198,0.46734,0.52744,19.58092,1,0.36435,0.39707,1.09769,0.00407,1,1,0.05611,-0.00920,0.65928,0.72036,0.53517,18.57099,1,0.35902,0.43039,1.09769,0.00407,1,1
