BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,36,1,0.83935,0.64243,0,0.86406,0.86481,0.45605,11799,5212.1123,0,0.85584,0.63961,-0.04551,-0.01573,0.63355,0.31776,0.57814,17.74307,1,0.88166,0.68739,0.92487,0.00331,1,1,0.02127,-0.0183,0.63888,0.59122,0.59105,16.74167,1,0.79705,0.59747,0.92487,0.00317,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.84612,0.6518,0,0.86406,0.86481,0.0874,11800,5212.57471,1,0.84774,0.64382,-0.04591,-0.01593,0.63782,0.31763,0.5785,17.8166,1,0.90005,0.70395,0.95847,0.00329,1,1,0.02073,-0.01801,0.62697,0.59102,0.59112,16.8503,1,0.79219,0.59965,0.95253,0.00317,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.8722,0.66012,0,0.86406,0.86481,0.09375,11800,5212.57471,1,0.84937,0.6449,-0.04591,-0.01593,0.63782,0.31746,0.57861,17.92404,1,0.91996,0.7131,0.94568,0.00335,1,1,0.02073,-0.01801,0.62697,0.59087,0.59122,16.87413,1,0.82444,0.60715,0.93311,0.00314,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.84364,0.67174,0,0.86406,0.86481,0.10059,11800,5212.57471,1,0.84901,0.64658,-0.04591,-0.01593,0.63782,0.31738,0.57869,17.90717,1,0.88789,0.72307,0.92627,0.00337,1,1,0.02073,-0.01801,0.62697,0.59081,0.59115,16.96343,1,0.79939,0.62042,0.91369,0.00314,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.83986,0.67381,0,0.86406,0.86481,0.10742,11800,5212.57471,1,0.84847,0.64818,-0.04775,-0.01655,0.66271,0.31715,0.57863,17.90098,1,0.88328,0.7256,0.91369,0.00332,1,1,0.02109,-0.01841,0.63919,0.59055,0.59105,17.25403,1,0.79643,0.62201,0.90705,0.00312,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.84083,0.67923,0,0.86406,0.86481,0.11328,11800,5212.57471,1,0.84805,0.64991,-0.04775,-0.01655,0.66271,0.31701,0.57882,17.95883,1,0.89649,0.73439,0.91389,0.00339,1,1,0.02109,-0.01841,0.63919,0.59049,0.59119,17.05488,1,0.78518,0.62407,0.91983,0.00317,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.82744,0.66079,0,0.86406,0.86481,0.12061,11800,5212.57471,1,0.84696,0.65048,-0.04775,-0.01655,0.66271,0.31686,0.57882,17.8758,1,0.87958,0.70285,0.92667,0.00338,1,1,0.02109,-0.01841,0.63919,0.5903,0.59122,16.88277,1,0.77529,0.61873,0.93261,0.00317,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.8285,0.66012,0,0.86406,0.86481,0.12695,11800,5212.57471,1,0.84604,0.65096,-0.04626,-0.01603,0.64007,0.31673,0.5788,17.91409,1,0.88171,0.7015,0.93261,0.00329,1,1,0.02036,-0.0179,0.62147,0.59015,0.59124,16.82246,1,0.77529,0.61873,0.93261,0.00315,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.8404,0.64289,0,0.86406,0.86481,0.13379,11800,5212.57471,1,0.84577,0.65058,-0.04626,-0.01603,0.64007,0.31659,0.57889,17.96104,1,0.88919,0.66292,0.92577,0.00338,1,1,0.02036,-0.0179,0.62147,0.59001,0.59127,16.88199,1,0.79161,0.62285,0.91983,0.00311,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.84138,0.64095,0,0.86406,0.86481,0.14062,11800,5212.57471,1,0.84557,0.65014,-0.04626,-0.01603,0.64007,0.31642,0.57891,18.05111,1,0.9019,0.66047,0.91299,0.00337,1,1,0.02036,-0.0179,0.62147,0.58985,0.59115,16.9354,1,0.78086,0.62143,0.90705,0.00315,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.83743,0.64362,0,0.86406,0.86481,0.14697,11800,5212.57471,1,0.84522,0.64986,-0.04615,-0.01588,0.63585,0.31598,0.57866,18.10043,1,0.89693,0.66417,0.90021,0.00328,1,1,0.02092,-0.0185,0.64586,0.58939,0.59091,16.88724,1,0.77793,0.62307,0.90021,0.00312,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.79097,0.59167,0,0.86406,0.86481,0.15527,11800,5212.57471,1,0.84296,0.64743,-0.04615,-0.01588,0.63585,0.31464,0.57748,17.88547,1,0.84972,0.62638,0.90021,0.00344,1,1,0.02092,-0.0185,0.64586,0.58815,0.5898,16.47861,1,0.73223,0.55696,0.90615,0.00307,1,1,participant_5,question_9,No-Timer,True,Other
0.0,0,36,1,0.75085,0.54205,0,0.86406,0.86481,0.16064,11800,5212.57471,1,0.83927,0.64322,-0.04615,-0.01588,0.63585,0.31343,0.57631,17.60473,1,0.76866,0.58675,0.90615,0.00363,1,1,0.02092,-0.0185,0.64586,0.587,0.58844,14.54417,1,0.73303,0.49735,0.91209,0.00306,1,1,participant_5,question_9,No-Timer,True,Answer_Area
0.0,0,36,1,0.75392,0.53858,0,0.86406,0.86481,0.16748,11800,5212.57471,1,0.83599,0.63919,-0.04739,-0.01551,0.64232,0.31163,0.5744,17.6954,1,0.77011,0.58461,0.91209,0.00348,1,1,0.02071,-0.01846,0.66541,0.5847,0.5865,16.29342,1,0.73773,0.49256,0.92466,0.003,1,1,participant_5,question_9,No-Timer,True,Answer_Area
0.0,0,36,1,0.66751,0.44291,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.80523,0.6157,-0.04739,-0.01551,0.64232,0.3091,0.57173,17.07321,1,0.67451,0.45739,0.92466,0.00351,1,1,0.02071,-0.01846,0.66541,0.58197,0.58363,15.60332,1,0.6605,0.42844,0.9313,0.0031,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.6368,0.38875,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.72101,0.50222,-0.04739,-0.01551,0.64232,0.30735,0.57048,16.63756,1,0.66018,0.40752,0.9313,0.00358,1,1,0.02071,-0.01846,0.66541,0.58019,0.58231,14.4941,1,0.61342,0.36998,0.93794,0.00295,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.63719,0.38698,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.69307,0.46381,-0.04806,-0.01494,0.63848,0.30573,0.56903,16.95372,1,0.66097,0.40398,0.93794,0.00357,1,1,0.01874,-0.01702,0.63744,0.57764,0.58027,15.97661,1,0.61342,0.36998,0.93794,0.00314,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.51712,0.30978,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.59704,0.36183,-0.04806,-0.01494,0.63848,0.3031,0.56742,17.80883,1,0.49637,0.31164,0.93794,0.00348,1,1,0.01874,-0.01702,0.63744,0.57507,0.57858,16.98103,1,0.53786,0.30791,0.9313,0.00321,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.44786,0.30179,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.52245,0.33181,-0.04806,-0.01494,0.63848,0.30163,0.56668,17.41397,1,0.43959,0.30799,0.9313,0.00347,1,1,0.01874,-0.01702,0.63744,0.57328,0.57764,16.63138,1,0.45613,0.29559,0.92466,0.00327,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.44808,0.30538,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.49766,0.323,-0.04917,-0.01466,0.64294,0.3001,0.56566,17.96796,1,0.44047,0.3116,0.92466,0.00351,1,1,0.01774,-0.0165,0.636,0.5713,0.57611,17.51692,1,0.4557,0.29915,0.91802,0.00327,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.39987,0.25043,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.43194,0.28586,-0.04917,-0.01466,0.64294,0.29845,0.56488,18.18994,1,0.39623,0.25352,0.91802,0.0035,1,1,0.01774,-0.0165,0.636,0.56969,0.57529,17.67045,1,0.4035,0.24733,0.91802,0.00337,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.40658,0.26491,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.41926,0.27539,-0.04917,-0.01466,0.64294,0.29811,0.56485,18.65074,1,0.39994,0.27535,0.91802,0.00346,1,1,0.01774,-0.0165,0.636,0.56958,0.57505,17.47906,1,0.41322,0.25446,0.91802,0.00344,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.40658,0.26491,0,0.86406,0.86481,0.16748,11800,5212.57471,0,0.41503,0.27189,-0.049,-0.0144,0.63577,0.29763,0.56464,18.99404,1,0.39994,0.27535,0.91802,0.00357,1,1,0.0175,-0.01645,0.64139,0.56915,0.5747,17.96206,1,0.41322,0.25446,0.91802,0.00359,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.40444,0.27965,0,0.86406,0.86481,0.02002,11801,5212.78906,1,0.41238,0.27383,-0.049,-0.0144,0.63577,0.29719,0.56437,18.75109,1,0.39947,0.29148,0.91802,0.00351,1,1,0.0175,-0.01645,0.64139,0.56885,0.57455,17.99117,1,0.40941,0.26782,0.91802,0.00345,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.39086,0.28114,0,0.86406,0.86481,0.02686,11801,5212.78906,1,0.40808,0.27529,-0.049,-0.0144,0.63577,0.29725,0.56441,18.87406,1,0.36827,0.2993,0.91802,0.00355,1,1,0.0175,-0.01645,0.64139,0.56888,0.57453,17.98648,1,0.41345,0.26298,0.91802,0.00349,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.39086,0.28114,0,0.86406,0.86481,0.03418,11801,5212.78906,1,0.40521,0.27627,-0.04896,-0.01431,0.63401,0.29702,0.56444,18.58113,1,0.36827,0.2993,0.91802,0.00359,1,1,0.0175,-0.01645,0.64139,0.56871,0.57434,17.59207,1,0.41345,0.26298,0.91802,0.00343,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.40409,0.2694,0,0.86406,0.86481,0.04053,11801,5212.78906,1,0.40505,0.27529,-0.04896,-0.01431,0.63401,0.29668,0.56426,18.67612,1,0.40578,0.28272,0.91802,0.00352,1,1,0.0175,-0.01645,0.64139,0.56847,0.57414,17.89083,1,0.4024,0.25608,0.91802,0.00345,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.406,0.26227,0,0.86406,0.86481,0.04688,11801,5212.78906,1,0.40517,0.27366,-0.04896,-0.01431,0.63401,0.29653,0.56411,18.90736,1,0.3854,0.28383,0.91802,0.00349,1,1,0.0175,-0.01645,0.64139,0.56845,0.57418,17.95998,1,0.42661,0.24071,0.91802,0.00342,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.40543,0.25842,0,0.86406,0.86481,0.05371,11801,5212.78906,1,0.4052,0.27197,-0.05114,-0.0149,0.66021,0.29648,0.56402,18.37315,1,0.38405,0.28011,0.92487,0.00344,1,1,0.01742,-0.01641,0.64527,0.56827,0.57419,18.06635,1,0.42682,0.23673,0.92487,0.00344,1,1,participant_5,question_9,No-Timer,True,Question
0.0,0,36,1,0.4118,0.24315,0,0.86406,0.86481,0.06055,11801,5212.78906,1,0.40586,0.26909,-0.05114,-0.0149,0.66021,0.29602,0.56394,18.64732,1,0.38668,0.27041,0.93171,0.00346,1,1,0.01742,-0.01641,0.64527,0.5682,0.57397,17.74688,1,0.43692,0.2159,0.93171,0.00354,1,1,participant_5,question_9,No-Timer,True,Question
