BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,39,1,0.88855,0.87312,0,0.8901,0.87593,0.6897,301,98.80319,1,0.89942,0.86239,-0.02218,0.07186,0.60871,0.41063,0.11315,20.36508,1,0.89394,0.8662,0.97362,0.00423,1,1,0.03763,0.069,0.64338,0.65867,0.14847,19.8417,1,0.88316,0.88005,0.97362,0.00407,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.90091,0.83906,0,0.8901,0.87593,0.69616,301,98.80319,1,0.89917,0.86235,-0.02218,0.07186,0.60871,0.40982,0.11335,20.74176,1,0.90341,0.81761,0.96767,0.00421,1,1,0.03763,0.069,0.64338,0.65799,0.14841,19.94921,1,0.89842,0.86051,0.96767,0.00403,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.8985,0.83326,0,0.8901,0.87593,0.70287,301,98.80319,1,0.89849,0.86213,-0.02218,0.07186,0.60871,0.40959,0.11343,20.16197,1,0.89646,0.81505,0.96171,0.00419,1,1,0.03763,0.069,0.64338,0.65758,0.14829,19.86249,1,0.90054,0.85148,0.96171,0.00405,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.89504,0.83558,0,0.8901,0.87593,0.70957,301,98.80319,1,0.89779,0.86192,-0.02251,0.07166,0.6078,0.40914,0.11346,20.78986,1,0.89452,0.8166,0.95575,0.00419,1,1,0.03606,0.06672,0.62214,0.65734,0.14832,19.78264,1,0.89556,0.85455,0.94913,0.00407,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.87966,0.85058,0,0.8901,0.87593,0.71628,301,98.80319,1,0.89714,0.86182,-0.02251,0.07166,0.6078,0.40843,0.11366,20.66775,1,0.88775,0.84543,0.94913,0.0042,1,1,0.03606,0.06672,0.62214,0.65659,0.14828,19.78017,1,0.87157,0.85574,0.94251,0.00408,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.8905,0.87544,0,0.8901,0.87593,0.72321,301,98.80319,1,0.89689,0.86235,-0.02251,0.07166,0.6078,0.40814,0.11373,20.60351,1,0.90538,0.85727,0.94251,0.00419,1,1,0.03606,0.06672,0.62214,0.65635,0.14806,19.64862,1,0.87562,0.89361,0.93589,0.00405,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.89393,0.87347,0,0.8901,0.87593,0.72969,301,98.80319,1,0.89679,0.8628,-0.02385,0.07494,0.63605,0.40774,0.11381,20.34198,1,0.90742,0.85594,0.94847,0.0042,1,1,0.03668,0.06836,0.63695,0.65597,0.14826,20.03319,1,0.88045,0.89099,0.94847,0.00407,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.89169,0.87988,0,0.8901,0.87593,0.73666,301,98.80319,1,0.89671,0.86344,-0.02385,0.07494,0.63605,0.40707,0.11414,20.48694,1,0.90227,0.86928,0.96105,0.00422,1,1,0.03668,0.06836,0.63695,0.65541,0.14804,19.842,1,0.8811,0.89049,0.96767,0.00404,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.90836,0.86029,0,0.8901,0.87593,0.74329,301,98.80319,1,0.89706,0.86359,-0.02385,0.07494,0.63605,0.40665,0.11412,20.50853,1,0.92772,0.83365,0.98024,0.0042,1,1,0.03668,0.06836,0.63695,0.65495,0.14813,20.06229,1,0.889,0.88693,0.98686,0.00406,1,1,participant_30,question_2,No-Timer,True,Submit
0.0,0,39,1,0.91169,0.85819,0,0.8901,0.87593,0.74981,301,98.80319,1,0.89744,0.86372,-0.0237,0.07335,0.62335,0.40638,0.11432,20.35532,1,0.93214,0.83067,0.99282,0.00421,1,1,0.03517,0.06615,0.61636,0.65475,0.14815,19.65443,1,0.89124,0.88571,0.99282,0.00406,1,1,participant_30,question_2,No-Timer,True,Submit
