BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,17,1,0.91971,-0.00598,3,0.9349,0.85833,0.18823,4043,1789.93408,1,0.91487,0.00981,0.00301,-0.00351,0.47302,0.5215,0.50131,36.99025,1,0.91282,-0.03802,0.90242,0.00561,1,1,0.18502,-0.00445,1.41145,0.85954,0.47826,31.04322,1,0.92659,0.02606,0.90242,0.00611,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.9179,-0.00166,0,0.9349,0.85833,0.1947,4043,1789.93408,1,0.91497,0.00942,0.00301,-0.00351,0.47302,0.52148,0.50099,36.66459,1,0.90172,-0.02764,0.90242,0.00559,1,1,0.18502,-0.00445,1.41145,0.8593,0.47817,31.029,1,0.93407,0.02432,0.90242,0.00612,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.92131,0.0084,0,0.9349,0.85833,0.32788,4043,1789.93408,1,0.91708,0.01086,0.00301,-0.00351,0.47302,0.51957,0.50219,36.58785,1,0.91119,-0.01181,0.90242,0.00553,1,1,0.18502,-0.00445,1.41145,0.85731,0.47842,30.85595,1,0.93144,0.0286,0.90242,0.00606,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.91626,0.02294,0,0.9349,0.85833,0.33508,4043,1789.93408,1,0.91718,0.01143,0.00301,-0.00351,0.47302,0.5195,0.50207,36.52141,1,0.90782,0.02052,0.90242,0.0055,1,1,0.18502,-0.00445,1.41145,0.85716,0.47836,30.7516,1,0.9247,0.02535,0.90242,0.00607,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.92243,0.02421,0,0.9349,0.85833,0.34229,4043,1789.93408,1,0.91741,0.01202,0.00301,-0.00351,0.47302,0.5195,0.50221,36.79215,1,0.90632,0.02178,0.90242,0.00545,1,1,0.18502,-0.00445,1.41145,0.8571,0.47831,30.77192,1,0.93853,0.02663,0.90242,0.00604,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.92243,0.02421,0,0.9349,0.85833,0.34863,4043,1789.93408,1,0.91764,0.0126,0.00301,-0.00351,0.47302,0.51942,0.50194,37.05577,1,0.90632,0.02178,0.90242,0.00545,1,1,0.18502,-0.00445,1.41145,0.85702,0.47822,30.76077,1,0.93853,0.02663,0.90242,0.00605,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.91645,0.01433,0,0.9349,0.85833,0.3551,4043,1789.93408,1,0.91776,0.01275,0.00301,-0.00351,0.47302,0.51964,0.50165,35.76095,1,0.90379,0.01663,0.90242,0.00549,1,1,0.18502,-0.00445,1.41145,0.85694,0.47804,30.70214,1,0.92912,0.01203,0.90242,0.00608,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.91445,0.01215,0,0.9349,0.85833,0.36206,4043,1789.93408,1,0.91789,0.01268,0.00301,-0.00351,0.47302,0.51957,0.50164,35.91602,1,0.90264,0.02,0.90242,0.00549,1,1,0.18502,-0.00445,1.41145,0.8569,0.47804,30.7205,1,0.92626,0.0043,0.90242,0.00607,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.91445,0.01215,0,0.9349,0.85833,0.36877,4043,1789.93408,1,0.91801,0.01262,0.00301,-0.00351,0.47302,0.51952,0.50153,35.79098,1,0.90264,0.02,0.90242,0.00548,1,1,0.18502,-0.00445,1.41145,0.85687,0.47796,30.66793,1,0.92626,0.0043,0.90242,0.00605,0,1,participant_8,question_9,Timer-No-Correct,True,Other
0.0,0,17,1,0.91384,0.00823,0,0.9349,0.85833,0.37549,4043,1789.93408,1,0.91806,0.01247,0.00301,-0.00351,0.47302,0.51943,0.50143,35.79583,1,0.90114,-0.00314,0.90242,0.00547,1,1,0.18502,-0.00445,1.41145,0.85683,0.4778,30.59798,1,0.92653,0.0196,0.90242,0.00606,0,1,participant_8,question_9,Timer-No-Correct,True,Other
