BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,17,1,0.52007,0.87977,0,0.83594,0.82315,0.10034,1779,285.17584,1,0.44045,0.86408,-0.04624,-0.0685,0.68361,0.32772,0.82477,23.94119,1,0.45449,0.82329,0.99999,0.00493,1,1,0.02285,-0.07072,0.68327,0.59132,0.83515,24.61679,1,0.58566,0.93626,0.99999,0.00514,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.10713,0.63981,0,0.83385,0.82593,0.03326,1781,285.45651,1,0.09171,0.63133,-0.04911,-0.06922,0.69598,0.31658,0.82,25.4996,1,0.14821,0.51723,1.03425,0.00487,1,1,0.02064,-0.06921,0.67802,0.58007,0.82805,25.76952,1,0.06605,0.76238,1.03425,0.005,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.11335,0.64261,0,0.83385,0.82593,0.03992,1781,285.45651,1,0.0948,0.63294,-0.04836,-0.0678,0.68174,0.31647,0.81995,25.28816,1,0.15356,0.52112,1.02569,0.0049,1,1,0.01972,-0.06672,0.65412,0.57992,0.82796,25.66208,1,0.07314,0.7641,1.02569,0.00498,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.06603,0.61927,0,0.83385,0.82593,0.04663,1781,285.45651,1,0.09121,0.63123,-0.04836,-0.0678,0.68174,0.31589,0.81997,25.32655,1,0.06909,0.50965,1.01712,0.00485,1,1,0.01972,-0.06672,0.65412,0.57954,0.82775,25.74975,1,0.06297,0.72889,1.01712,0.00496,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.02209,0.626,0,0.83385,0.82593,0.05331,1781,285.45651,1,0.08353,0.63065,-0.04836,-0.0678,0.68174,0.31565,0.81989,25.1938,1,0.04356,0.51353,1.00856,0.00488,1,1,0.01972,-0.06672,0.65412,0.5793,0.82768,25.45064,1,0.00061,0.73847,1.00856,0.00496,1,1,participant_13,question_3,Timer-No-Correct,True,Other
0.0,0,17,1,0.03025,0.62891,0,0.83385,0.82593,0.06003,1781,285.45651,1,0.0782,0.63048,-0.05002,-0.06983,0.70214,0.31552,0.81985,25.47628,1,0.0512,0.51762,0.99999,0.00485,1,1,0.02062,-0.07032,0.69093,0.57908,0.8275,25.62205,1,0.00929,0.7402,0.99999,0.00496,1,1,participant_13,question_3,Timer-No-Correct,True,Other
0.0,0,17,1,0.14657,0.64746,0,0.83385,0.82593,0.06696,1781,285.45651,1,0.08441,0.63202,-0.05002,-0.06983,0.70214,0.31495,0.81985,25.45536,1,0.14463,0.51826,0.99999,0.00484,1,1,0.02062,-0.07032,0.69093,0.57867,0.8273,25.637,1,0.14851,0.77666,0.99999,0.00496,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.10742,0.64069,0,0.83385,0.82593,0.07343,1781,285.45651,1,0.08633,0.63274,-0.05002,-0.06983,0.70214,0.31476,0.81981,25.39693,1,0.09372,0.50936,0.99999,0.00482,1,1,0.02062,-0.07032,0.69093,0.57842,0.82715,25.61131,1,0.12112,0.77202,0.99999,0.00492,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.10742,0.64069,0,0.81458,0.8463,0.08154,1781,285.45651,1,0.08795,0.63335,-0.04774,-0.06632,0.66735,0.3146,0.81981,25.4744,1,0.09372,0.50936,0.99999,0.00481,1,1,0.01997,-0.06876,0.67608,0.57835,0.82705,25.49157,1,0.12112,0.77202,0.99999,0.00494,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
0.0,0,17,1,0.19271,0.64096,0,0.81458,0.8463,0.08704,1781,285.45651,1,0.09544,0.6339,-0.04774,-0.06632,0.66735,0.31407,0.81975,25.25956,1,0.22857,0.56204,0.99999,0.0048,1,1,0.01997,-0.06876,0.67608,0.5778,0.8269,25.34472,1,0.15685,0.71988,0.99999,0.00492,1,1,participant_13,question_3,Timer-No-Correct,True,Answer_Area
