BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,29,1,0.56315,-1.35694,0,0.97448,0.8463,0.14062,9771,3298.68848,1,0.56892,-1.37837,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.78076,0.0056,0,0,-0.18229,0.22273,1.6941,0.21148,0.04847,33.92778,1,0.56315,-1.35694,1.78076,0.00647,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.57608,-1.35727,3,0.97448,0.8463,0.14746,9771,3298.68848,1,0.56923,-1.37746,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.78076,0.0056,0,0,-0.18229,0.22273,1.6941,0.21166,0.04845,34.06037,1,0.57608,-1.35727,1.78407,0.00642,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.56193,-1.40047,0,0.97448,0.8463,0.30762,9771,3298.68848,1,0.56805,-1.3833,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.18229,0.22324,1.6941,0.21183,0.04779,34.05633,1,0.56193,-1.40047,1.7907,0.00643,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.564,-1.40002,0,0.97448,0.8463,0.31396,9771,3298.68848,1,0.56797,-1.38365,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.18229,0.22324,1.6941,0.21185,0.0478,34.09967,1,0.564,-1.40002,1.7907,0.00642,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.564,-1.40002,0,0.97448,0.8463,0.32153,9771,3298.68848,1,0.56665,-1.38377,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.18229,0.22324,1.6941,0.21183,0.04782,34.05006,1,0.564,-1.40002,1.7907,0.00643,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.56088,-1.39896,0,0.97448,0.8463,0.32739,9771,3298.68848,1,0.56662,-1.38433,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.18229,0.22324,1.6941,0.21186,0.0478,34.09338,1,0.56088,-1.39896,1.7907,0.00642,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.56272,-1.40127,0,0.97448,0.8463,0.33423,9771,3298.68848,1,0.56659,-1.38503,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.18229,0.22324,1.6941,0.2119,0.04776,33.96527,1,0.56272,-1.40127,1.7907,0.00644,0,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.5625,-1.39652,0,0.97448,0.8463,0.34131,9771,3298.68848,1,0.56656,-1.38574,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.7907,0.0056,0,0,-0.05092,0.06116,0.46409,0.21194,0.04772,34.13255,1,0.5625,-1.39652,1.78738,0.00645,1,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.56458,-1.39102,0,0.97448,0.8463,0.34814,9771,3298.68848,1,0.56647,-1.38624,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.78738,0.0056,0,0,-0.05092,0.06116,0.46409,0.21193,0.04772,34.12265,1,0.56458,-1.39102,1.78407,0.00645,1,1,participant_4,question_15,No-Timer,True,Other
0.0,0,29,1,0.56924,-1.38791,0,0.97448,0.8463,0.35474,9771,3298.68848,1,0.56654,-1.38654,-0.17817,0.21499,1.62872,0.20244,0.05558,24.15124,0,0.0,0.0,1.78407,0.0056,0,0,-0.05092,0.06116,0.46409,0.21196,0.0477,34.04249,1,0.56924,-1.38791,1.78076,0.00646,1,1,participant_4,question_15,No-Timer,True,Other
