BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV,participant_id,question_id,part,is_valid,AOI
0.0,0,3,1,0.82456,0.83423,0,0.85625,0.84444,0.6355,9297,3276.21997,1,0.8193,0.84361,-0.05035,-0.02278,0.6039,0.28774,0.62081,14.93787,1,0.82776,0.8597,0.99968,0.00352,1,1,0.00668,-0.01796,0.55039,0.54208,0.60468,13.61123,1,0.82135,0.80876,0.99968,0.0031,1,1,participant_14,question_6,Timer-No-Correct,True,Submit
0.0,0,3,1,0.82563,0.83067,3,0.85625,0.84444,0.64233,9297,3276.21997,1,0.81921,0.84352,-0.05035,-0.02278,0.6039,0.28779,0.62088,15.08418,1,0.82798,0.84956,0.99968,0.00351,1,1,0.00668,-0.01796,0.55039,0.54219,0.60476,13.86115,1,0.82328,0.81178,0.99968,0.003,1,1,participant_14,question_6,Timer-No-Correct,True,Submit
0.0,0,3,1,0.38772,0.30828,0,0.50104,0.71574,0.15234,9325,3283.16724,1,0.38403,0.30111,-0.05077,-0.02325,0.60789,0.28007,0.6175,15.05005,1,0.38643,0.29467,1.12806,0.00339,1,1,0.00816,-0.02138,0.62229,0.53489,0.60471,15.30673,1,0.389,0.32189,1.12806,0.00335,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38849,0.31282,0,0.50104,0.71574,0.15918,9325,3283.16724,1,0.38421,0.30158,-0.05077,-0.02325,0.60789,0.28021,0.61767,15.25423,1,0.38793,0.2994,1.12097,0.00337,1,1,0.00816,-0.02138,0.62229,0.53486,0.60472,15.02546,1,0.38905,0.32623,1.12097,0.00335,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38437,0.2496,0,0.50104,0.71574,0.16553,9325,3283.16724,1,0.38421,0.29958,-0.05077,-0.02325,0.60789,0.28026,0.6177,14.88721,1,0.38996,0.24887,1.12097,0.00349,1,1,0.00816,-0.02138,0.62229,0.53473,0.60473,14.82481,1,0.37877,0.25033,1.12097,0.00338,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38956,0.32411,0,0.50104,0.71574,0.17236,9325,3283.16724,1,0.38441,0.30049,-0.05077,-0.02325,0.60789,0.27999,0.61772,15.19647,1,0.40241,0.31063,1.12097,0.00342,1,1,0.00816,-0.02138,0.62229,0.53446,0.60473,14.4659,1,0.37671,0.33759,1.12097,0.00339,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38962,0.32631,0,0.50104,0.71574,0.1792,9325,3283.16724,1,0.3846,0.30141,-0.05077,-0.02325,0.60789,0.28012,0.61764,15.02483,1,0.40241,0.31063,1.12097,0.00347,1,1,0.00798,-0.021,0.61133,0.53459,0.60465,14.39256,1,0.37684,0.342,1.11369,0.00339,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.37714,0.25528,0,0.50104,0.71574,0.18555,9325,3283.16724,1,0.38434,0.29982,-0.05077,-0.02325,0.60789,0.27991,0.61743,15.15074,1,0.38297,0.23651,1.11369,0.00336,1,1,0.00798,-0.021,0.61133,0.53431,0.60485,14.75965,1,0.37131,0.27405,1.10641,0.00344,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38533,0.33425,0,0.50104,0.71574,0.19238,9325,3283.16724,1,0.38437,0.30097,-0.05077,-0.02325,0.60789,0.27979,0.61772,15.6498,1,0.39478,0.30389,1.10641,0.00332,1,1,0.00798,-0.021,0.61133,0.53434,0.60484,14.82769,1,0.37589,0.36461,1.09913,0.00343,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38536,0.33437,0,0.50104,0.71574,0.19873,9325,3283.16724,1,0.3844,0.30204,-0.05182,-0.02371,0.61989,0.27967,0.61768,15.72235,1,0.39482,0.30402,1.10622,0.00338,1,1,0.00798,-0.021,0.61133,0.53454,0.60443,14.04195,1,0.37589,0.36472,1.09895,0.00369,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.37268,0.29648,0,0.50104,0.71574,0.20557,9325,3283.16724,1,0.38404,0.30187,-0.05182,-0.02371,0.61989,0.27998,0.61784,15.38021,1,0.37318,0.27421,1.10604,0.00348,1,1,0.00798,-0.021,0.61133,0.53419,0.60485,14.59788,1,0.37217,0.31875,1.10604,0.00349,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.36901,0.30348,0,0.50104,0.71574,0.21216,9325,3283.16724,1,0.38358,0.30192,-0.05182,-0.02371,0.61989,0.27975,0.61767,15.46458,1,0.37066,0.27845,1.11313,0.00345,1,1,0.00798,-0.021,0.61133,0.53418,0.60486,14.68514,1,0.36735,0.32852,1.11313,0.00347,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.36901,0.30348,0,0.50104,0.71574,0.21875,9325,3283.16724,1,0.38315,0.30196,-0.05041,-0.02305,0.6025,0.27965,0.61776,15.44436,1,0.37066,0.27845,1.11313,0.0035,1,1,0.00798,-0.021,0.61133,0.53403,0.60473,14.45657,1,0.36735,0.32852,1.11313,0.00353,1,1,participant_14,question_6,Timer-No-Correct,True,Question
0.0,0,3,1,0.38062,0.30446,0,0.50104,0.71574,0.22607,9325,3283.16724,1,0.38308,0.30204,-0.05041,-0.02305,0.6025,0.27953,0.61761,15.63429,1,0.36304,0.2826,1.10604,0.00345,1,1,0.00798,-0.021,0.61133,0.53431,0.60489,15.26712,1,0.39819,0.32631,1.10604,0.00348,1,1,participant_14,question_6,Timer-No-Correct,True,Question
