BKDUR,BKID,BKPMIN,BPOGV,BPOGX,BPOGY,CS,CX,CY,FPOGD,FPOGID,FPOGS,FPOGV,FPOGX,FPOGY,LEYEX,LEYEY,LEYEZ,LPCX,LPCY,LPD,LPOGV,LPOGX,LPOGY,LPS,LPUPILD,LPUPILV,LPV,REYEX,REYEY,REYEZ,RPCX,RPCY,RPD,RPOGV,RPOGX,RPOGY,RPS,RPUPILD,RPUPILV,RPV
0.00000,0,11,1,-4.07317,0.66267,0,0.86667,0.86667,0.03271,6846,1086.72949,1,-4.26909,0.70978,-0.05832,-0.05047,0.63969,0.26774,0.74773,22.72146,1,-3.78359,-0.18151,0.87167,0.00435,1,1,0.00690,-0.05435,0.63014,0.53422,0.77111,22.30708,1,-4.36275,1.50686,0.87736,0.00435,1,1
0.00000,0,11,1,-4.85337,0.76873,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-4.56643,0.74810,-0.05842,-0.05055,0.66080,0.27572,0.73936,22.19144,1,-4.34357,-0.23497,0.92829,0.00437,1,1,0.00811,-0.05546,0.64754,0.53925,0.76875,21.63508,1,-5.36318,1.77243,0.92829,0.00431,1,1
0.00000,0,11,1,-4.88312,0.76333,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-4.72477,0.75572,-0.05695,-0.04937,0.64917,0.27610,0.73923,22.48712,1,-4.40802,-0.24473,0.93430,0.00434,1,1,0.00833,-0.05398,0.63129,0.53928,0.76895,21.67183,1,-5.35822,1.77140,0.92795,0.00436,1,1
0.00000,0,11,1,-5.43390,0.74302,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-4.96115,0.75148,-0.05695,-0.04937,0.64917,0.27747,0.73862,22.62241,1,-5.15510,-0.36487,0.92123,0.00436,1,1,0.00833,-0.05398,0.63129,0.54060,0.76841,21.65769,1,-5.71271,1.85091,0.91487,0.00421,1,1
0.00000,0,11,1,-5.16367,0.80309,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-5.16023,0.76981,-0.05695,-0.04937,0.64917,0.27797,0.73793,22.47474,1,-4.48883,-0.26593,0.90816,0.00435,1,1,0.00833,-0.05398,0.63129,0.54067,0.76851,21.45709,1,-5.83851,1.87211,0.90180,0.00434,1,1
0.00000,0,11,1,-5.12812,0.80849,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-5.14417,0.78915,-0.05788,-0.05026,0.66485,0.27846,0.73738,22.38355,1,-4.41773,-0.25514,0.90180,0.00426,1,1,0.00833,-0.05398,0.63129,0.54099,0.76811,21.36633,1,-5.83851,1.87211,0.90180,0.00434,1,1
0.00000,0,11,1,-5.32905,0.85065,0,0.86667,0.86667,0.15247,6846,1086.72949,0,-5.20580,0.80965,-0.05788,-0.05026,0.66485,0.27885,0.73710,22.65832,1,-4.49028,-0.27752,0.90852,0.00440,1,1,0.00833,-0.05398,0.63129,0.54152,0.76840,21.06550,1,-6.16783,1.97882,0.91487,0.00432,1,1
0.00000,0,11,1,-4.98194,0.78978,0,0.86667,0.86667,0.02039,6847,1086.92932,1,-5.14983,0.80468,-0.05788,-0.05026,0.66485,0.27915,0.73652,22.66586,1,-4.47535,-0.22301,0.92159,0.00431,1,1,0.00833,-0.05398,0.63129,0.54141,0.76820,21.50800,1,-5.48852,1.80258,0.92795,0.00432,1,1
0.00000,0,11,1,-5.01736,0.78459,0,0.86667,0.86667,0.02710,6847,1086.92932,1,-5.12334,0.80066,-0.05543,-0.04801,0.63952,0.27941,0.73619,22.33407,1,-4.54621,-0.23340,0.92795,0.00436,1,1,0.00833,-0.05398,0.63129,0.54161,0.76807,21.49832,1,-5.48852,1.80258,0.92795,0.00428,1,1
0.00000,0,11,1,-5.39002,0.76933,0,0.86667,0.86667,0.03467,6847,1086.92932,1,-5.16779,0.79544,-0.05543,-0.04801,0.63952,0.28000,0.73539,22.36708,1,-5.06518,-0.35551,0.92123,0.00432,1,1,0.00833,-0.05398,0.63129,0.54186,0.76782,21.13880,1,-5.71485,1.89417,0.91487,0.00433,1,1
